Day,Month,Year,Site_id,Plant_species,Flower_count,Units,Comment
17,7,2018,M11,Mentha longifolia,0.44,percent cover of flowers,
17,7,2018,M11,Mentha pulegium,0.42,percent cover of flowers,
17,7,2018,M11,Inula britannica,0.4,percent cover of flowers,
17,7,2018,M11,Prunella vulgaris,0.32,percent cover of flowers,
17,7,2018,M11,Trifolium hybridum,0.3,percent cover of flowers,
17,7,2018,M11,Galium verum,0.28,percent cover of flowers,
17,7,2018,M11,Trifolium pratense,0.26,percent cover of flowers,
17,7,2018,M11,Lathyrus pratensis,0.22,percent cover of flowers,
17,7,2018,M11,Myosotis nemorosa,0.22,percent cover of flowers,
17,7,2018,M11,Geranium sylvaticum,0.2,percent cover of flowers,
17,7,2018,M11,Ranunculus breyninus,0.16,percent cover of flowers,
17,7,2018,M11,Daucus carota,0.12,percent cover of flowers,
17,7,2018,M11,Stellaria graminea,0.12,percent cover of flowers,
17,7,2018,M11,Campanula patula,0.1,percent cover of flowers,
17,7,2018,M11,Medicago lupulina,0.1,percent cover of flowers,
17,7,2018,M11,Knautia arvensis,0.08,percent cover of flowers,
17,7,2018,M11,Leucanthemum vulgarae,0.08,percent cover of flowers,
17,7,2018,M11,Lysimachia vulgaris,0.08,percent cover of flowers,
17,7,2018,M11,Potentilla reptans,0.08,percent cover of flowers,
17,7,2018,M11,Galium album,0.06,percent cover of flowers,
17,7,2018,M11,Leontodon hispidus,0.06,percent cover of flowers,
17,7,2018,M11,Plantago lanceolata,0.06,percent cover of flowers,
17,7,2018,M11,Valeriana officinalis,0.06,percent cover of flowers,
17,7,2018,M11,Cichorium intybus,0.04,percent cover of flowers,
17,7,2018,M11,Clinopodium vulgare,0.04,percent cover of flowers,
17,7,2018,M11,Erigeron annuus,0.04,percent cover of flowers,
17,7,2018,M11,Filipendula hexapetala,0.04,percent cover of flowers,
17,7,2018,M11,Genista tinctoria,0.04,percent cover of flowers,
17,7,2018,M11,Mentha piperita,0.04,percent cover of flowers,
17,7,2018,M11,Scabiosa ochroleuca,0.04,percent cover of flowers,
17,7,2018,M11,Securigera varia,0.04,percent cover of flowers,
17,7,2018,M11,Centaurium erythraea,0.02,percent cover of flowers,
17,7,2018,M11,Dianthus carthusianorum,0.02,percent cover of flowers,
17,7,2018,M11,Euphorbia illirica,0.02,percent cover of flowers,
17,7,2018,M11,Hypericum perforatum,0.02,percent cover of flowers,
17,7,2018,M11,Picris hieracioides,0.02,percent cover of flowers,
17,7,2018,M11,Silene flos-cuculi,0.02,percent cover of flowers,
17,7,2018,M11,Torrilis japonica,0.02,percent cover of flowers,
17,7,2018,M11,Trifolium campestre,0.02,percent cover of flowers,
17,7,2018,M11,Vicia cracca,0.02,percent cover of flowers,
19,7,2018,M12,Centaurea jacea,8.3,percent cover of flowers,
19,7,2018,M12,Campanula rotundifolia,7.7,percent cover of flowers,
19,7,2018,M12,Stachys officinalis,5.28,percent cover of flowers,
19,7,2018,M12,Thymus pulegioides,4.1,percent cover of flowers,
19,7,2018,M12,Prunella grandiflora,3.16,percent cover of flowers,
19,7,2018,M12,Lotus corniculatus,2.94,percent cover of flowers,
19,7,2018,M12,Leucanthemum vulgarae,2.9,percent cover of flowers,
19,7,2018,M12,Peucedanum oreoselinum,2.16,percent cover of flowers,
19,7,2018,M12,Leontodon hispidus,2.14,percent cover of flowers,
19,7,2018,M12,Pimpinella saxifraga,1.8,percent cover of flowers,
19,7,2018,M12,Euphrasia rostkoviana,1.4,percent cover of flowers,
19,7,2018,M12,Potentilla erecta,1.24,percent cover of flowers,
19,7,2018,M12,Achillea millefolium,1.2,percent cover of flowers,
19,7,2018,M12,Campanula patula,1.2,percent cover of flowers,
19,7,2018,M12,Helianthemum nummularium,0.88,percent cover of flowers,
19,7,2018,M12,Polygala vulgaris,0.82,percent cover of flowers,
19,7,2018,M12,Pimpinella major,0.78,percent cover of flowers,
19,7,2018,M12,Stellaria graminea,0.72,percent cover of flowers,
19,7,2018,M12,Parnassia palustris,0.68,percent cover of flowers,
19,7,2018,M12,Rhinanthus rumelicus,0.58,percent cover of flowers,
19,7,2018,M12,Picris hieracioides,0.56,percent cover of flowers,
19,7,2018,M12,Galium verum,0.46,percent cover of flowers,
19,7,2018,M12,Trifolium pratense,0.44,percent cover of flowers,
19,7,2018,M12,Scabiosa columbaria,0.42,percent cover of flowers,
19,7,2018,M12,Euphrasia stricta,0.4,percent cover of flowers,
19,7,2018,M12,Gentianella amarella,0.38,percent cover of flowers,
19,7,2018,M12,Crepis biennis,0.36,percent cover of flowers,
19,7,2018,M12,Knautia arvensis,0.32,percent cover of flowers,
19,7,2018,M12,Trifolium montanum,0.32,percent cover of flowers,
19,7,2018,M12,Trifolium repens,0.28,percent cover of flowers,
19,7,2018,M12,Hypericum maculatum,0.26,percent cover of flowers,
19,7,2018,M12,Genista tinctoria,0.24,percent cover of flowers,
19,7,2018,M12,Cuscuta sp.,0.2,percent cover of flowers,
19,7,2018,M12,Plantago lanceolata,0.14,percent cover of flowers,
19,7,2018,M12,Astrantia major,0.12,percent cover of flowers,
19,7,2018,M12,Trifolium ochroleucon,0.12,percent cover of flowers,
19,7,2018,M12,Ranunculus acris,0.12,percent cover of flowers,
19,7,2018,M12,Prunella vulgaris,0.1,percent cover of flowers,
19,7,2018,M12,Dianthus carthusianorum,0.08,percent cover of flowers,
19,7,2018,M12,Galium album,0.04,percent cover of flowers,
19,7,2018,M12,Gentiana amarella,0.04,percent cover of flowers,
19,7,2018,M12,Gentiana asclepiadea,0.04,percent cover of flowers,
19,7,2018,M12,Hypericum perforatum,0.04,percent cover of flowers,
19,7,2018,M12,Medicago lupulina,0.04,percent cover of flowers,
19,7,2018,M12,Scabiosa ochroleuca,0.04,percent cover of flowers,
19,7,2018,M12,Seseli annuum,0.04,percent cover of flowers,
19,7,2018,M12,Succisia pratensis,0.04,percent cover of flowers,
19,7,2018,M12,Vicia cracca,0.04,percent cover of flowers,
19,7,2018,M12,Anthyllis vulneraria,0.02,percent cover of flowers,
19,7,2018,M12,Plantago media,0.02,percent cover of flowers,
21,7,2018,M13,Parnassia palustris,2.18,percent cover of flowers,
21,7,2018,M13,Heracleum sphondylium,1.18,percent cover of flowers,
21,7,2018,M13,Potentilla erecta,1.16,percent cover of flowers,
21,7,2018,M13,Astrantia major,0.84,percent cover of flowers,
21,7,2018,M13,Epipactis palustris,0.84,percent cover of flowers,
21,7,2018,M13,Rhinanthus rumelicus,0.74,percent cover of flowers,
21,7,2018,M13,Trifolium pratense,0.7,percent cover of flowers,
21,7,2018,M13,Centaurea jacea,0.54,percent cover of flowers,
21,7,2018,M13,Galium palustre,0.54,percent cover of flowers,
21,7,2018,M13,Peucedanum oreoselinum,0.5,percent cover of flowers,
21,7,2018,M13,Lathyrus pratensis,0.48,percent cover of flowers,
21,7,2018,M13,Lysimachia vulgaris,0.44,percent cover of flowers,
21,7,2018,M13,Lotus corniculatus,0.42,percent cover of flowers,
21,7,2018,M13,Scabiosa columbaria,0.28,percent cover of flowers,
21,7,2018,M13,Stachys officinalis,0.28,percent cover of flowers,
21,7,2018,M13,Filipendula ulmaria,0.26,percent cover of flowers,
21,7,2018,M13,Leucanthemum vulgarae,0.26,percent cover of flowers,
21,7,2018,M13,Cirsium rivularae,0.24,percent cover of flowers,
21,7,2018,M13,Succisia pratensis,0.24,percent cover of flowers,
21,7,2018,M13,Trifolium repens,0.2,percent cover of flowers,
21,7,2018,M13,Vicia cracca,0.18,percent cover of flowers,
21,7,2018,M13,Epilobium parviflorum,0.12,percent cover of flowers,
21,7,2018,M13,Myosotis nemorosa,0.12,percent cover of flowers,
21,7,2018,M13,Ranunculus acris,0.1,percent cover of flowers,
21,7,2018,M13,Galium verum,0.08,percent cover of flowers,
21,7,2018,M13,Valeriana officinalis,0.08,percent cover of flowers,
21,7,2018,M13,Campanula patula,0.04,percent cover of flowers,
21,7,2018,M13,Pimpinella major,0.04,percent cover of flowers,
21,7,2018,M13,Scabiosa ochroleuca,0.04,percent cover of flowers,
21,7,2018,M13,Stellaria graminea,0.04,percent cover of flowers,
21,7,2018,M13,Trollius europeus,0.04,percent cover of flowers,
21,7,2018,M13,Verbascum album,0.04,percent cover of flowers,
21,7,2018,M13,Leontodon hispidus,0.02,percent cover of flowers,
21,7,2018,M13,Potentilla incana,0.02,percent cover of flowers,
21,7,2018,M13,Silene flos-cuculi,0.02,percent cover of flowers,
21,7,2018,M14,Euphrasia rostkoviana,18,percent cover of flowers,
21,7,2018,M14,Leucanthemum vulgarae,16.5,percent cover of flowers,
21,7,2018,M14,Centaurea jacea,12.5,percent cover of flowers,
21,7,2018,M14,Lotus corniculatus,8.2,percent cover of flowers,
21,7,2018,M14,Leontodon hispidus,8.04,percent cover of flowers,
21,7,2018,M14,Trifolium pratense,6.4,percent cover of flowers,
21,7,2018,M14,Peucedanum oreoselinum,6.16,percent cover of flowers,
21,7,2018,M14,Stachys officinalis,5.54,percent cover of flowers,
21,7,2018,M14,Rhinanthus rumelicus,4.62,percent cover of flowers,
21,7,2018,M14,Succisia pratensis,3.34,percent cover of flowers,
21,7,2018,M14,Astrantia major,1.98,percent cover of flowers,
21,7,2018,M14,Thymus pulegioides,1.78,percent cover of flowers,
21,7,2018,M14,Campanula rotundifolia,1.12,percent cover of flowers,
21,7,2018,M14,Stellaria graminea,0.76,percent cover of flowers,
21,7,2018,M14,Achillea millefolium,0.72,percent cover of flowers,
21,7,2018,M14,Hypericum maculatum,0.58,percent cover of flowers,
21,7,2018,M14,Campanula patula,0.46,percent cover of flowers,
21,7,2018,M14,Galium verum,0.36,percent cover of flowers,
21,7,2018,M14,Crepis biennis,0.34,percent cover of flowers,
21,7,2018,M14,Parnassia palustris,0.34,percent cover of flowers,
21,7,2018,M14,Trifolium repens,0.3,percent cover of flowers,
21,7,2018,M14,Anthyllis vulneraria,0.24,percent cover of flowers,
21,7,2018,M14,Polygala vulgaris,0.24,percent cover of flowers,
21,7,2018,M14,Hypochaeris maculata,0.2,percent cover of flowers,
21,7,2018,M14,Scabiosa ochroleuca,0.2,percent cover of flowers,
21,7,2018,M14,Plantago media,0.18,percent cover of flowers,
21,7,2018,M14,Scorzoneroides autumnalis,0.18,percent cover of flowers,
21,7,2018,M14,Prunella vulgaris,0.16,percent cover of flowers,
21,7,2018,M14,Plantago lanceolata,0.12,percent cover of flowers,
21,7,2018,M14,Potentilla erecta,0.12,percent cover of flowers,
21,7,2018,M14,Ranunculus acris,0.12,percent cover of flowers,
21,7,2018,M14,Gentianella amarella,0.1,percent cover of flowers,
21,7,2018,M14,Pimpinella major,0.08,percent cover of flowers,
21,7,2018,M14,Pimpinella saxifraga,0.08,percent cover of flowers,
21,7,2018,M14,Polygala nicaeensis,0.08,percent cover of flowers,
21,7,2018,M14,Trifolium ochroleucon,0.08,percent cover of flowers,
21,7,2018,M14,Medicago lupulina,0.06,percent cover of flowers,
21,7,2018,M14,Scabiosa columbaria,0.06,percent cover of flowers,
21,7,2018,M14,Vicia cracca,0.06,percent cover of flowers,
21,7,2018,M14,Viola tricolor,0.06,percent cover of flowers,
21,7,2018,M14,Cuscuta sp.,0.04,percent cover of flowers,
21,7,2018,M14,Galium album,0.04,percent cover of flowers,
21,7,2018,M14,Heracleum sphondylium,0.04,percent cover of flowers,
21,7,2018,M14,Lathyrus pratensis,0.04,percent cover of flowers,
21,7,2018,M14,Picris hieracioides,0.04,percent cover of flowers,
21,7,2018,M14,Polygala comosa,0.04,percent cover of flowers,
21,7,2018,M14,Seseli annuum,0.04,percent cover of flowers,
21,7,2018,M14,Trifolium montanum,0.02,percent cover of flowers,
25,7,2018,M15,Plantago media,#VALUE!,percent cover of flowers,
25,7,2018,M15,Centaurea phrygia,21,percent cover of flowers,
25,7,2018,M15,Thymus pulegioides,10.9,percent cover of flowers,
25,7,2018,M15,Alchemilla xanthochlora,4.36,percent cover of flowers,
25,7,2018,M15,Astrantia major,2.76,percent cover of flowers,
25,7,2018,M15,Scabiosa columbaria,2.74,percent cover of flowers,
25,7,2018,M15,Stellaria graminea,2.74,percent cover of flowers,
25,7,2018,M15,Leontodon hispidus,2.64,percent cover of flowers,
25,7,2018,M15,Cirsium erysithales,1.92,percent cover of flowers,
25,7,2018,M15,Hypericum maculatum,1.88,percent cover of flowers,
25,7,2018,M15,Achillea millefolium,1.78,percent cover of flowers,
25,7,2018,M15,Lotus corniculatus,1.52,percent cover of flowers,
25,7,2018,M15,Achillea distans,1.5,percent cover of flowers,
25,7,2018,M15,Potentilla erecta,1.5,percent cover of flowers,
25,7,2018,M15,Leucanthemum vulgarae,1.26,percent cover of flowers,
25,7,2018,M15,Campanula patula,1.24,percent cover of flowers,
25,7,2018,M15,Vicia cracca,1.2,percent cover of flowers,
25,7,2018,M15,Campanula serrata,0.94,percent cover of flowers,
25,7,2018,M15,Hypericum perforatum,0.84,percent cover of flowers,
25,7,2018,M15,Trifolium repens,0.77,percent cover of flowers,
25,7,2018,M15,Galium album,0.76,percent cover of flowers,
25,7,2018,M15,Euphrasia rostkoviana,0.72,percent cover of flowers,
25,7,2018,M15,Polygala vulgaris,0.6,percent cover of flowers,
25,7,2018,M15,Polygala nicaeensis,0.5,percent cover of flowers,
25,7,2018,M15,Trifolium montanum,0.48,percent cover of flowers,
25,7,2018,M15,Parnassia palustris,0.4,percent cover of flowers,
25,7,2018,M15,Silene nutans,0.34,percent cover of flowers,
25,7,2018,M15,Anthyllis vulneraria,0.3,percent cover of flowers,
25,7,2018,M15,Campanula rotundifolia,0.28,percent cover of flowers,
25,7,2018,M15,Helianthemum nummularium,0.28,percent cover of flowers,
25,7,2018,M15,Ranunculus acris,0.28,percent cover of flowers,
25,7,2018,M15,Trifolium pratense,0.26,percent cover of flowers,
25,7,2018,M15,Crepis biennis,0.24,percent cover of flowers,
25,7,2018,M15,Trifolium aureum,0.22,percent cover of flowers,
25,7,2018,M15,Salvia verticillata,0.22,percent cover of flowers,
25,7,2018,M15,Viola declinata,0.22,percent cover of flowers,
25,7,2018,M15,Gentianella austriaca,0.18,percent cover of flowers,
25,7,2018,M15,Rhinanthus rumelicus,0.16,percent cover of flowers,
25,7,2018,M15,Pimpinella major,0.12,percent cover of flowers,
25,7,2018,M15,Campanula persicifolia,0.1,percent cover of flowers,
25,7,2018,M15,Galeopsis ladanum,0.1,percent cover of flowers,
25,7,2018,M15,Heracleum sphondylium,0.04,percent cover of flowers,
25,7,2018,M15,Pilosella officinarum,0.04,percent cover of flowers,
25,7,2018,M15,Podospermum roseum,0.04,percent cover of flowers,
25,7,2018,M15,Prunella vulgaris,0.04,percent cover of flowers,
25,7,2018,M15,Ranunculus breyninus,0.04,percent cover of flowers,
25,7,2018,M15,Filipendula ulmaria,0.02,percent cover of flowers,
25,7,2018,M15,Gentiana cruciata,0.02,percent cover of flowers,
25,7,2018,M15,Plantago lanceolata,0.02,percent cover of flowers,
25,7,2018,M15,Potentilla argentea,0.02,percent cover of flowers,
25,7,2018,M16,Centaurea phrygia,8.4,percent cover of flowers,
25,7,2018,M16,Cirsium erysithales,8.2,percent cover of flowers,
25,7,2018,M16,Hypericum maculatum,3.6,percent cover of flowers,
25,7,2018,M16,Lotus corniculatus,2.9,percent cover of flowers,
25,7,2018,M16,Salvia verticillata,2.72,percent cover of flowers,
25,7,2018,M16,Achillea millefolium,2.6,percent cover of flowers,
25,7,2018,M16,Scabiosa columbaria,2.32,percent cover of flowers,
25,7,2018,M16,Euphrasia rostkoviana,2.3,percent cover of flowers,
25,7,2018,M16,Leontodon hispidus,2.2,percent cover of flowers,
25,7,2018,M16,Helianthemum nummularium,1.64,percent cover of flowers,
25,7,2018,M16,Leucanthemum vulgarae,1.58,percent cover of flowers,
25,7,2018,M16,Thymus pulegioides,1.54,percent cover of flowers,
25,7,2018,M16,Galium verum,1.5,percent cover of flowers,
25,7,2018,M16,Vicia cracca,1.48,percent cover of flowers,
25,7,2018,M16,Galium album,1.2,percent cover of flowers,
25,7,2018,M16,Campanula patula,0.96,percent cover of flowers,
25,7,2018,M16,Polygala comosa,0.9,percent cover of flowers,
25,7,2018,M16,Astrantia major,0.74,percent cover of flowers,
25,7,2018,M16,Campanula rapunculoides,0.52,percent cover of flowers,
25,7,2018,M16,Pimpinella major,0.46,percent cover of flowers,
25,7,2018,M16,Stellaria graminea,0.46,percent cover of flowers,
25,7,2018,M16,Trifolium pratense,0.42,percent cover of flowers,
25,7,2018,M16,Medicago lupulina,0.34,percent cover of flowers,
25,7,2018,M16,Melampyrum sylvaticum,0.3,percent cover of flowers,
25,7,2018,M16,Gentiana cruciata,0.28,percent cover of flowers,
25,7,2018,M16,Hypericum perforatum,0.2,percent cover of flowers,
25,7,2018,M16,Polygala nicaeensis,0.2,percent cover of flowers,
25,7,2018,M16,Trifolium repens,0.2,percent cover of flowers,
25,7,2018,M16,Anthyllis vulneraria,0.16,percent cover of flowers,
25,7,2018,M16,Lathyrus pratensis,0.14,percent cover of flowers,
25,7,2018,M16,Rhinanthus rumelicus,0.14,percent cover of flowers,
25,7,2018,M16,Alchemilla xanthochlora,0.12,percent cover of flowers,
25,7,2018,M16,Campanula persicifolia,0.12,percent cover of flowers,
25,7,2018,M16,Clinopodium vulgare,0.12,percent cover of flowers,
25,7,2018,M16,Tragopogon orientalis,0.12,percent cover of flowers,
25,7,2018,M16,Cuscuta sp.,0.1,percent cover of flowers,
25,7,2018,M16,Euphorbia cyparissias,0.1,percent cover of flowers,
25,7,2018,M16,Myosotis scorpioides,0.08,percent cover of flowers,
25,7,2018,M16,Silene nutans,0.08,percent cover of flowers,
25,7,2018,M16,Viola declinata,0.08,percent cover of flowers,
25,7,2018,M16,Viola tricolor,0.08,percent cover of flowers,
25,7,2018,M16,Crepis biennis,0.06,percent cover of flowers,
25,7,2018,M16,Ranunculus breyninus,0.06,percent cover of flowers,
25,7,2018,M16,Achillea distans,0.04,percent cover of flowers,
25,7,2018,M16,Campanula rotundifolia,0.04,percent cover of flowers,
25,7,2018,M16,Convolvulus arvensis,0.04,percent cover of flowers,
25,7,2018,M16,Gentianella austriaca,0.04,percent cover of flowers,
25,7,2018,M16,Parnassia palustris,0.04,percent cover of flowers,
25,7,2018,M16,Pimpinella saxifraga,0.04,percent cover of flowers,
25,7,2018,M16,Plantago media,0.04,percent cover of flowers,
25,7,2018,M16,Polygala vulgaris,0.04,percent cover of flowers,
25,7,2018,M16,Prunella vulgaris,0.04,percent cover of flowers,
25,7,2018,M16,Carum carvi,0.02,percent cover of flowers,
25,7,2018,M16,Cirsium arvense,0.02,percent cover of flowers,
25,7,2018,M16,Dianthus carthusianorum,0.02,percent cover of flowers,
5,8,2018,M17,Peucedanum longifolium,4.98,percent cover of flowers,
5,8,2018,M17,Asperula cynanchica,2.29,percent cover of flowers,
5,8,2018,M17,Teucrium montanum,2.15,percent cover of flowers,
5,8,2018,M17,Thymus pulegioides,1.8,percent cover of flowers,
5,8,2018,M17,Allium saxatile,1.26,percent cover of flowers,
5,8,2018,M17,Inula ensifolia,1.18,percent cover of flowers,
5,8,2018,M17,Teucrium chamaedrys,1.17,percent cover of flowers,
5,8,2018,M17,Cuscuta sp.,1.1,percent cover of flowers,
5,8,2018,M17,Anthericum ramosum,1.06,percent cover of flowers,
5,8,2018,M17,Rhinanthus rumelicus,0.96,percent cover of flowers,
5,8,2018,M17,Gentiana cruciata,0.58,percent cover of flowers,
5,8,2018,M17,Aster amellus,0.58,percent cover of flowers,
5,8,2018,M17,Helianthemum nummularium,0.5,percent cover of flowers,
5,8,2018,M17,Thymus comosus,0.3,percent cover of flowers,
5,8,2018,M17,Peucedanum oreoselinum,0.26,percent cover of flowers,
5,8,2018,M17,Leontodon hispidus,0.24,percent cover of flowers,
5,8,2018,M17,Euphrasia stricta,0.22,percent cover of flowers,
5,8,2018,M17,Leucanthemum vulgarae,0.22,percent cover of flowers,
5,8,2018,M17,Cephalaria radiata,0.19,percent cover of flowers,
5,8,2018,M17,Campanula glomerata,0.16,percent cover of flowers,
5,8,2018,M17,Scabiosa columbaria,0.16,percent cover of flowers,
5,8,2018,M17,Linum flavum,0.16,percent cover of flowers,
5,8,2018,M17,Cirsium pannonicum,0.14,percent cover of flowers,
5,8,2018,M17,Lotus corniculatus,0.12,percent cover of flowers,
5,8,2018,M17,Campanula rotundifolia,0.1,percent cover of flowers,
5,8,2018,M17,Pimpinella saxifraga,0.08,percent cover of flowers,
5,8,2018,M17,Trifolium montanum,0.08,percent cover of flowers,
5,8,2018,M17,Achillea millefolium,0.04,percent cover of flowers,
5,8,2018,M17,Centaurea phrygia,0.04,percent cover of flowers,
5,8,2018,M17,Dianthus carthusianorum,0.04,percent cover of flowers,
5,8,2018,M17,Euphorbia cyparissias,0.04,percent cover of flowers,
5,8,2018,M17,Galium mollugo,0.04,percent cover of flowers,
5,8,2018,M17,Senecio vulgaris,0.04,percent cover of flowers,
5,8,2018,M17,Anthericum liliago,0.02,percent cover of flowers,
5,8,2018,M17,Centaurea triumfettii,0.02,percent cover of flowers,
5,8,2018,M17,Dianthus spinuifolius,0.02,percent cover of flowers,
5,8,2018,M17,Jovibarba globifera,0.02,percent cover of flowers,
5,8,2018,M17,Parnassia palustris,0.02,percent cover of flowers,
5,8,2018,M17,Trifolium medium,0.02,percent cover of flowers,
8,8,2018,M18,Helianthemum nummularium,13.6,percent cover of flowers,
8,8,2018,M18,Campanula rotundifolia,4,percent cover of flowers,
8,8,2018,M18,Prunella grandiflora,3.68,percent cover of flowers,
8,8,2018,M18,Euphrasia stricta,3.64,percent cover of flowers,
