Day,Month,Year,Site_id,Plant_species,Flower_count,Units,Comment
1,7,2019,L2,Aquilegia vulg. Hybrid,0.0125,percent cover of flowers,
1,7,2019,L2,Campanula glomerata,0.0125,percent cover of flowers,
1,7,2019,L2,Campanula patula,0.03125,percent cover of flowers,
1,7,2019,L2,Campanula rotundifolia,0.64375,percent cover of flowers,
1,7,2019,L2,Centaurea scabiosa,0.0125,percent cover of flowers,
1,7,2019,L2,Cerastium arvense,0.0125,percent cover of flowers,
1,7,2019,L2,Cerastium holosteum,0.01875,percent cover of flowers,
1,7,2019,L2,Cirsium heterophyllum,0.01875,percent cover of flowers,
1,7,2019,L2,Dianthus deltoides,4.0125,percent cover of flowers,
1,7,2019,L2,Epilobium angustifolium,0.125,percent cover of flowers,
1,7,2019,L2,Fragaria vesca,0.0125,percent cover of flowers,
1,7,2019,L2,Galium album,0.01875,percent cover of flowers,
1,7,2019,L2,Galium boreale,0.0125,percent cover of flowers,
1,7,2019,L2,Hieracium pilocella,0.375,percent cover of flowers,
1,7,2019,L2,Hieracium sp.,0.25,percent cover of flowers,
1,7,2019,L2,Knautia arvensis,2.89375,percent cover of flowers,
1,7,2019,L2,Lathyrus pratensis,0.0125,percent cover of flowers,
1,7,2019,L2,Leucanthemum vulgare,0.14375,percent cover of flowers,
1,7,2019,L2,Melampyrum pratense,5,percent cover of flowers,
1,7,2019,L2,Melampyrum sylvaticum,0.01875,percent cover of flowers,
1,7,2019,L2,Myosotis arvensis,0.03125,percent cover of flowers,
1,7,2019,L2,Pilosella cymosa,0.01875,percent cover of flowers,
1,7,2019,L2,Pimpinella saxifraga,5.14375,percent cover of flowers,
1,7,2019,L2,Potentilla argentea,1.3,percent cover of flowers,
1,7,2019,L2,Ranunculus acris,0.175,percent cover of flowers,
1,7,2019,L2,Rhinantus minor,0.05,percent cover of flowers,
1,7,2019,L2,Rumex acetosa,0.05625,percent cover of flowers,
1,7,2019,L2,Rumex acetosella,6.875,percent cover of flowers,
1,7,2019,L2,Rumex crispus,0.0125,percent cover of flowers,
1,7,2019,L2,Silene dioica,0.0125,percent cover of flowers,
1,7,2019,L2,Silene viscaria,0.01875,percent cover of flowers,
1,7,2019,L2,Silene vulgaris,0.01875,percent cover of flowers,
1,7,2019,L2,Stellaria graminea,1.64375,percent cover of flowers,
1,7,2019,L2,Trifolium medium,0.1375,percent cover of flowers,
1,7,2019,L2,Trifolium pratense,3.89375,percent cover of flowers,
1,7,2019,L2,Trifolium repens,0.15625,percent cover of flowers,
1,7,2019,L2,Veronica chamaedrys,0.125,percent cover of flowers,
1,7,2019,L2,Veronica officinalis,0.0375,percent cover of flowers,
1,7,2019,L2,Vicia cracca,0.175,percent cover of flowers,
4,7,2019,L3,Achillea millefolium,0.055,percent cover of flowers,
4,7,2019,L3,Alchemilla sp.,0.125,percent cover of flowers,
4,7,2019,L3,Anthriscus sylvestris,0.015,percent cover of flowers,
4,7,2019,L3,Campanula glomerata,0.01,percent cover of flowers,
4,7,2019,L3,Campanula patula,0.115,percent cover of flowers,
4,7,2019,L3,Campanula rotundifolia,0.015,percent cover of flowers,
4,7,2019,L3,Centaurea scabiosa,0.015,percent cover of flowers,
4,7,2019,L3,Cerastium fontanum ssp. vulgaris,0.01,percent cover of flowers,
4,7,2019,L3,Cirsium arvense,0.025,percent cover of flowers,
4,7,2019,L3,Cirsium palustre,0.11,percent cover of flowers,
4,7,2019,L3,Erigerion acris,0.015,percent cover of flowers,
4,7,2019,L3,Filipendula ulmaria,0.1,percent cover of flowers,
4,7,2019,L3,Galeopsis bifida,0.015,percent cover of flowers,
4,7,2019,L3,Galium album,5.5,percent cover of flowers,
4,7,2019,L3,Galium pomeranicum,0.025,percent cover of flowers,
4,7,2019,L3,Galium uliginosum,1.33,percent cover of flowers,
4,7,2019,L3,Hieracium umbellatum,0.1,percent cover of flowers,
4,7,2019,L3,Hypericum maculatum,0.22,percent cover of flowers,
4,7,2019,L3,Hypochaeris sp.,0.035,percent cover of flowers,
4,7,2019,L3,Knautia arvensis,0.155,percent cover of flowers,
4,7,2019,L3,Lathyrus pratensis,2.2,percent cover of flowers,
4,7,2019,L3,Leontodon autumnalis,0.01,percent cover of flowers,
4,7,2019,L3,Leucanthemum vulgare,0.07,percent cover of flowers,
4,7,2019,L3,Melampyrum sylvaticum,1.23,percent cover of flowers,
4,7,2019,L3,Potentilla erecta,0.11,percent cover of flowers,
4,7,2019,L3,Prunella vulgaris,0.05,percent cover of flowers,
4,7,2019,L3,Ranunculus acris,0.455,percent cover of flowers,
4,7,2019,L3,Rumex acetosa,0.195,percent cover of flowers,
4,7,2019,L3,Rumex crispus,0.01,percent cover of flowers,
4,7,2019,L3,Silene dioica,0.01,percent cover of flowers,
4,7,2019,L3,Stellaria graminea,0.24,percent cover of flowers,
4,7,2019,L3,Taraxacum officinalis,7,percent cover of flowers,
4,7,2019,L3,Trifolium hybridum,0.025,percent cover of flowers,
4,7,2019,L3,Trifolium medium,0.015,percent cover of flowers,
4,7,2019,L3,Trifolium pratense,16.115,percent cover of flowers,
4,7,2019,L3,Trifolium repens,10.03,percent cover of flowers,
4,7,2019,L3,Trifolium spadiceum,0.01,percent cover of flowers,
4,7,2019,L3,Veronica chamaedrys,2,percent cover of flowers,
4,7,2019,L3,Vicia cracca,18.1,percent cover of flowers,
4,7,2019,L4,Achillea millefolium,15.2,percent cover of flowers,
4,7,2019,L4,Achillea salicifolia,3.115,percent cover of flowers,
4,7,2019,L4,Aegopodium podagraria,0.515,percent cover of flowers,
4,7,2019,L4,Alchemilla sp.,0.015,percent cover of flowers,
4,7,2019,L4,Campanula patula,0.49,percent cover of flowers,
4,7,2019,L4,Campanula rotundifolia,0.015,percent cover of flowers,
4,7,2019,L4,Capsella bursa-pastoris,0.02,percent cover of flowers,
4,7,2019,L4,Cerastium fontanum,0.015,percent cover of flowers,
4,7,2019,L4,Cerastium fontanum spp. vulgaris,0.015,percent cover of flowers,
4,7,2019,L4,Chenopodium album,0.015,percent cover of flowers,
4,7,2019,L4,Cirsium arvense,2.1,percent cover of flowers,
4,7,2019,L4,Cirsium palustre,4.025,percent cover of flowers,
4,7,2019,L4,Epilobium ciliata,0.02,percent cover of flowers,
4,7,2019,L4,Erysimum cheiranthoides,0.025,percent cover of flowers,
4,7,2019,L4,Galeopsis bifida,0.035,percent cover of flowers,
4,7,2019,L4,Galeopsis speciosa,0.325,percent cover of flowers,
4,7,2019,L4,Galeopsis tetrahit,0.01,percent cover of flowers,
4,7,2019,L4,Galium album,0.015,percent cover of flowers,
4,7,2019,L4,Galium uliginosum,0.23,percent cover of flowers,
4,7,2019,L4,Hieracium sp.,0.015,percent cover of flowers,
4,7,2019,L4,Hypericum maculatum,1.16,percent cover of flowers,
4,7,2019,L4,Knautia arvensis,0.015,percent cover of flowers,
4,7,2019,L4,Lapsana communis,0.025,percent cover of flowers,
4,7,2019,L4,Lathyrus pratensis,0.2,percent cover of flowers,
4,7,2019,L4,Leucanthemum vulgare,0.01,percent cover of flowers,
4,7,2019,L4,Medicago varia,0.04,percent cover of flowers,
4,7,2019,L4,Melampyrum sylvaticum,0.01,percent cover of flowers,
4,7,2019,L4,Myosotis arvensis,0.03,percent cover of flowers,
4,7,2019,L4,Persicaria lapathifolia,0.01,percent cover of flowers,
4,7,2019,L4,Potentilla argentea,0.11,percent cover of flowers,
4,7,2019,L4,Potentilla erecta,0.015,percent cover of flowers,
4,7,2019,L4,Potentilla norwegica,0.26,percent cover of flowers,
4,7,2019,L4,Prunella vulgaris,0.015,percent cover of flowers,
4,7,2019,L4,Ranunculus acris,0.355,percent cover of flowers,
4,7,2019,L4,Ranunculus repens,0.245,percent cover of flowers,
4,7,2019,L4,Rumex acetosa,0.09,percent cover of flowers,
4,7,2019,L4,Rumex acetosella,0.3,percent cover of flowers,
4,7,2019,L4,Rumex crispus,0.02,percent cover of flowers,
4,7,2019,L4,Silene dioica,0.05,percent cover of flowers,
4,7,2019,L4,Silene viscaria,0.01,percent cover of flowers,
4,7,2019,L4,Sinapis arvensis,0.02,percent cover of flowers,
4,7,2019,L4,Spergula arvensis,0.02,percent cover of flowers,
4,7,2019,L4,Stellaria graminea,0.015,percent cover of flowers,
4,7,2019,L4,Trifolium hybridum,0.015,percent cover of flowers,
4,7,2019,L4,Trifolium pratense,3.2,percent cover of flowers,
4,7,2019,L4,Trifolium repens,2.715,percent cover of flowers,
4,7,2019,L4,Urtica dioica,0.115,percent cover of flowers,
4,7,2019,L4,Veronica chamaedrys,0.015,percent cover of flowers,
4,7,2019,L4,Veronica serpyllifolia,0.01,percent cover of flowers,
4,7,2019,L4,Vicia cracca,7.315,percent cover of flowers,
4,7,2019,L4,Viola arvensis,0.01,percent cover of flowers,
20,7,2019,P1,Achillea millefolium,0.654570286,percent cover of flowering plants,
20,7,2019,P1,Achillea ptarmica,0.508325546,percent cover of flowering plants,
20,7,2019,P1,Campanula rotundifolia,0.388681592,percent cover of flowering plants,
20,7,2019,P1,Epilobium angustifolium,3.810125325,percent cover of flowering plants,
20,7,2019,P1,Filipendula ulmaria,0.327698537,percent cover of flowering plants,
20,7,2019,P1,Linaria vulgaris,0.010893246,percent cover of flowering plants,
20,7,2019,P1,Melampyrum sylvaticum,7.462686567,percent cover of flowering plants,
20,7,2019,P1,Ranunculus acris,6.282704697,percent cover of flowering plants,
20,7,2019,P1,Rumex acetosa,0.196965887,percent cover of flowering plants,
20,7,2019,P1,Silene dioica,0.021786492,percent cover of flowering plants,
20,7,2019,P1,Solidago virgaurea,0.046641791,percent cover of flowering plants,
20,7,2019,P1,Stellaria graminea,0.477637483,percent cover of flowering plants,
20,7,2019,P1,Tanacetum vulgare,5.18056952,percent cover of flowering plants,
20,7,2019,P1,Trifolium pratense,0.10409669,percent cover of flowering plants,
20,7,2019,P1,Veronica longifolia,24.52661634,percent cover of flowering plants,
20,7,2019,P2,Achillea millefolium,4.360002726,percent cover of flowering plants,
20,7,2019,P2,Achillea ptarmica,0.200752714,percent cover of flowering plants,
20,7,2019,P2,Campanula rotundifolia,1.166516213,percent cover of flowering plants,
20,7,2019,P2,Cirsium palustre,0.065616798,percent cover of flowering plants,
20,7,2019,P2,Euphrasia spp.,1.211453744,percent cover of flowering plants,
20,7,2019,P2,Filipendula ulmaria,0.078492936,percent cover of flowering plants,
20,7,2019,P2,Leontodon autumnalis,3.518062445,percent cover of flowering plants,
20,7,2019,P2,Leucanthemum vulgare,0.268287206,percent cover of flowering plants,
20,7,2019,P2,Ranunculus acris,10.96248577,percent cover of flowering plants,
20,7,2019,P2,Rumex acetosa,2.878074307,percent cover of flowering plants,
20,7,2019,P2,Trifolium hybridum,11.56417842,percent cover of flowering plants,
20,7,2019,P2,Trifolium pratense,1.977753882,percent cover of flowering plants,
20,7,2019,P2,Trifolium repens,7.453810159,percent cover of flowering plants,
20,7,2019,P2,Vicia cracca,4.294512685,percent cover of flowering plants,
20,7,2019,P3,Achillea millefolium,1.308082579,percent cover of flowering plants,
20,7,2019,P3,Angelica sylvestris,0.130188085,percent cover of flowering plants,
20,7,2019,P3,Campanula rotundifolia,2.487375832,percent cover of flowering plants,
20,7,2019,P3,Cirsium palustre,0.63913471,percent cover of flowering plants,
20,7,2019,P3,Epilobium angustifolium,0.491642085,percent cover of flowering plants,
20,7,2019,P3,Filipendula ulmaria,4.08155472,percent cover of flowering plants,
20,7,2019,P3,Ranunculus acris,5.317431766,percent cover of flowering plants,
20,7,2019,P3,Rumex acetosa,0.819403474,percent cover of flowering plants,
20,7,2019,P3,Silene dioica,0.787275085,percent cover of flowering plants,
20,7,2019,P3,Stellaria graminea,12.43827467,percent cover of flowering plants,
20,7,2019,P3,Trifolium pratense,1.311045559,percent cover of flowering plants,
20,7,2019,P3,Trifolium repens,1.802687643,percent cover of flowering plants,
20,7,2019,P3,Veronica longifolia,18.30706431,percent cover of flowering plants,
20,7,2019,P3,Vicia cracca,0.078839483,percent cover of flowering plants,
21,7,2019,P4,Achillea millefolium,2.359021417,percent cover of flowering plants,
21,7,2019,P4,Epilobium angustifolium,0.010676917,percent cover of flowering plants,
21,7,2019,P4,Epilobium palustre,0.084459459,percent cover of flowering plants,
21,7,2019,P4,Filipendula ulmaria,2.155041813,percent cover of flowering plants,
21,7,2019,P4,Galium album/uliginosum,6.356769165,percent cover of flowering plants,
21,7,2019,P4,Leontodon autumnalis,1.78214329,percent cover of flowering plants,
21,7,2019,P4,Ranunculus acris,24.80979939,percent cover of flowering plants,
21,7,2019,P4,Rumex acetosa,0.422297297,percent cover of flowering plants,
21,7,2019,P4,Trifolium pratense,5.725712901,percent cover of flowering plants,
21,7,2019,P4,Trifolium repens,0.45045045,percent cover of flowering plants,
21,7,2019,P4,Veronica longifolia,2.854091279,percent cover of flowering plants,
21,7,2019,P4,Vicia cracca,2.989536622,percent cover of flowering plants,
