Plant_species,Pollinator_species,Interaction,Sampling_method,Sampling_effort_minutes,Sampling_area_square_meters,Site_id,Habitat,Country,Locality,Latitude,Longitude,Coordinate_precision,Elevation,Day,Month,Year,Comments,Temperature,Humidity
Ranunculus acris L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,16,7,2019,,,
Ranunculus acris L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,16,7,2019,,,
Ranunculus acris L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,16,7,2019,,,
Ranunculus acris L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,16,7,2019,,,
Ranunculus acris L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,16,7,2019,,,
Solidago virgaurea L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,16,7,2019,,,
Stellaria graminea L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,16,7,2019,,,
Stellaria graminea L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,16,7,2019,,,
Valeriana excelsa Poir.,Melangyna guttata,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,16,7,2019,,,
Valeriana excelsa Poir.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,16,7,2019,,,
Valeriana excelsa Poir.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,16,7,2019,,,
Valeriana excelsa Poir.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,16,7,2019,,,
Valeriana excelsa Poir.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,16,7,2019,,,
Valeriana excelsa Poir.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,16,7,2019,,,
Valeriana excelsa Poir.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,16,7,2019,,,
Valeriana excelsa Poir.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,16,7,2019,,,
Valeriana excelsa Poir.,Bombus pratorum,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,16,7,2019,,,
Solidago virgaurea L.,Muscidae,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Achillea millefolium L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Achillea millefolium L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Achillea millefolium L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Achillea millefolium L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Achillea millefolium L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Achillea millefolium L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Achillea millefolium L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Achillea millefolium L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Achillea millefolium L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Achillea millefolium L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Achillea millefolium L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Achillea millefolium L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Cirsium heterophyllum (L.) Hill,Fannia,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Cirsium heterophyllum (L.) Hill,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Cirsium heterophyllum (L.) Hill,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Cirsium heterophyllum (L.) Hill,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Cirsium heterophyllum (L.) Hill,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Cirsium heterophyllum (L.) Hill,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Cirsium heterophyllum (L.) Hill,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Cirsium heterophyllum (L.) Hill,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Cirsium heterophyllum (L.) Hill,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Cirsium heterophyllum (L.) Hill,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Cirsium heterophyllum (L.) Hill,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Cirsium heterophyllum (L.) Hill,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Cirsium heterophyllum (L.) Hill,Bombus jonellus,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Cirsium heterophyllum (L.) Hill,Bombus jonellus,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Cirsium heterophyllum (L.) Hill,Bombus pascuorum,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Cirsium heterophyllum (L.) Hill,Bombus pratorum,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Cirsium palustre (L.) Scop.,Phaonia,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Cirsium palustre (L.) Scop.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Filipendula ulmaria (L.) Maxim.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Filipendula ulmaria (L.) Maxim.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Filipendula ulmaria (L.) Maxim.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Filipendula ulmaria (L.) Maxim.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Filipendula ulmaria (L.) Maxim.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Filipendula ulmaria (L.) Maxim.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Filipendula ulmaria (L.) Maxim.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Filipendula ulmaria (L.) Maxim.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Filipendula ulmaria (L.) Maxim.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Filipendula ulmaria (L.) Maxim.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Filipendula ulmaria (L.) Maxim.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Filipendula ulmaria (L.) Maxim.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Filipendula ulmaria (L.) Maxim.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Filipendula ulmaria (L.) Maxim.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Filipendula ulmaria (L.) Maxim.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Filipendula ulmaria (L.) Maxim.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Filipendula ulmaria (L.) Maxim.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Filipendula ulmaria (L.) Maxim.,Sericomyia nigra,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Leontodon L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Leontodon L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Leontodon L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Leontodon L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Leontodon L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Ranunculus acris L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Ranunculus acris L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Ranunculus acris L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Ranunculus acris L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Ranunculus acris L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Ranunculus acris L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Solidago virgaurea L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Solidago virgaurea L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Solidago virgaurea L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Solidago virgaurea L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Solidago virgaurea L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Solidago virgaurea L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Solidago virgaurea L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Solidago virgaurea L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Solidago virgaurea L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Solidago virgaurea L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Solidago virgaurea L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Solidago virgaurea L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Solidago virgaurea L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Solidago virgaurea L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Solidago virgaurea L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Solidago virgaurea L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Solidago virgaurea L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Solidago virgaurea L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Solidago virgaurea L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Solidago virgaurea L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Solidago virgaurea L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Solidago virgaurea L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Solidago virgaurea L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Solidago virgaurea L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Solidago virgaurea L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Solidago virgaurea L.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Solidago virgaurea L.,Bombus pratorum,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Solidago virgaurea L.,Bombus pratorum,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Trifolium repens L.,Bombus jonellus,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Valeriana excelsa Poir.,Eoseristalis rupium,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Valeriana excelsa Poir.,Fannia,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Valeriana excelsa Poir.,Nomada panzeri,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Valeriana excelsa Poir.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Valeriana excelsa Poir.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Valeriana excelsa Poir.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Valeriana excelsa Poir.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Valeriana excelsa Poir.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Valeriana excelsa Poir.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
Valeriana excelsa Poir.,Thricops,1,transect,120,120,K1,grassland,Finland,Kittilä,67.684,24.857,,,24,7,2019,,,
