Plant_species,Pollinator_species,Interaction,Sampling_method,Sampling_effort_minutes,Sampling_area_square_meters,Site_id,Habitat,Country,Locality,Latitude,Longitude,Coordinate_precision,Elevation,Day,Month,Year,Comments,Temperature,Humidity
Stachys_officinalis,BOMBUS_HORTORUM,1,Plot,120,18.75,Mt_Lesima_1,Grassland,Italy,Mt. Lesima (Brallo di Pregola),44.6859294,9.257297,100 m,1630,26,7,2013,NA,NA,NA
Stachys_officinalis,BOMBUS_RUDERARIUS,1,Plot,120,18.75,Mt_Lesima_1,Grassland,Italy,Mt. Lesima (Brallo di Pregola),44.6859294,9.257297,100 m,1630,26,7,2013,NA,NA,NA
Stachys_officinalis,Macroglossum_stellatarum,1,Plot,120,18.75,Mt_Lesima_1,Grassland,Italy,Mt. Lesima (Brallo di Pregola),44.6859294,9.257297,100 m,1630,26,7,2013,NA,NA,NA
Hypericum_reicheri,Altica_oleracea,1,Plot,120,18.75,Mt_Lesima_2,Grassland,Italy,Mt. Lesima (Brallo di Pregola),44.6818292,9.256318,100 m,1650,2,8,2013,NA,NA,NA
Hypericum_reicheri,BOMBUS_LAPIDARIUS,1,Plot,120,18.75,Mt_Lesima_2,Grassland,Italy,Mt. Lesima (Brallo di Pregola),44.6818292,9.256318,100 m,1650,2,8,2013,NA,NA,NA
Hypericum_reicheri,Cryptocephalus_samniticus,4,Plot,120,18.75,Mt_Lesima_2,Grassland,Italy,Mt. Lesima (Brallo di Pregola),44.6818292,9.256318,100 m,1650,2,8,2013,NA,NA,NA
Hypericum_reicheri,Eupeodes_luniger,1,Plot,120,18.75,Mt_Lesima_2,Grassland,Italy,Mt. Lesima (Brallo di Pregola),44.6818292,9.256318,100 m,1650,2,8,2013,NA,NA,NA
Knautia_drymeia,Aglajs_urticae,2,Plot,120,18.75,Mt_Lesima_2,Grassland,Italy,Mt. Lesima (Brallo di Pregola),44.6818292,9.256318,100 m,1650,2,8,2013,NA,NA,NA
Knautia_drymeia,Argynnis_aglaja,2,Plot,120,18.75,Mt_Lesima_2,Grassland,Italy,Mt. Lesima (Brallo di Pregola),44.6818292,9.256318,100 m,1650,2,8,2013,NA,NA,NA
Knautia_drymeia,Argynnis_dp,1,Plot,120,18.75,Mt_Lesima_2,Grassland,Italy,Mt. Lesima (Brallo di Pregola),44.6818292,9.256318,100 m,1650,2,8,2013,NA,NA,NA
Knautia_drymeia,Bombus_lucorum,1,Plot,120,18.75,Mt_Lesima_2,Grassland,Italy,Mt. Lesima (Brallo di Pregola),44.6818292,9.256318,100 m,1650,2,8,2013,NA,NA,NA
Knautia_drymeia,BOMBUS_LUCORUM,2,Plot,120,18.75,Mt_Lesima_2,Grassland,Italy,Mt. Lesima (Brallo di Pregola),44.6818292,9.256318,100 m,1650,2,8,2013,NA,NA,NA
Knautia_drymeia,BOMBUS_RUPESTRIS,10,Plot,120,18.75,Mt_Lesima_2,Grassland,Italy,Mt. Lesima (Brallo di Pregola),44.6818292,9.256318,100 m,1650,2,8,2013,NA,NA,NA
Knautia_drymeia,BOMBUS_TERRESTRIS,1,Plot,120,18.75,Mt_Lesima_2,Grassland,Italy,Mt. Lesima (Brallo di Pregola),44.6818292,9.256318,100 m,1650,2,8,2013,NA,NA,NA
Knautia_drymeia,Cheilosia_personata,1,Plot,120,18.75,Mt_Lesima_2,Grassland,Italy,Mt. Lesima (Brallo di Pregola),44.6818292,9.256318,100 m,1650,2,8,2013,NA,NA,NA
Knautia_drymeia,Eristalis_tenax,3,Plot,120,18.75,Mt_Lesima_2,Grassland,Italy,Mt. Lesima (Brallo di Pregola),44.6818292,9.256318,100 m,1650,2,8,2013,NA,NA,NA
Knautia_drymeia,Gonepteryx_rhamni,1,Plot,120,18.75,Mt_Lesima_2,Grassland,Italy,Mt. Lesima (Brallo di Pregola),44.6818292,9.256318,100 m,1650,2,8,2013,NA,NA,NA
Knautia_drymeia,Issoria_lathonia,1,Plot,120,18.75,Mt_Lesima_2,Grassland,Italy,Mt. Lesima (Brallo di Pregola),44.6818292,9.256318,100 m,1650,2,8,2013,NA,NA,NA
Knautia_drymeia,Macroglossum_stellatarum,5,Plot,120,18.75,Mt_Lesima_2,Grassland,Italy,Mt. Lesima (Brallo di Pregola),44.6818292,9.256318,100 m,1650,2,8,2013,NA,NA,NA
Knautia_drymeia,Pieris_brassicae,2,Plot,120,18.75,Mt_Lesima_2,Grassland,Italy,Mt. Lesima (Brallo di Pregola),44.6818292,9.256318,100 m,1650,2,8,2013,NA,NA,NA
Laserpitium_siler,Scaeva_pyrastri,1,Plot,120,18.75,Mt_Lesima_2,Grassland,Italy,Mt. Lesima (Brallo di Pregola),44.6818292,9.256318,100 m,1650,2,8,2013,NA,NA,NA
Phytheuma_scorzonerifolium,BOMBUS_LUCORUM,1,Plot,120,18.75,Mt_Lesima_2,Grassland,Italy,Mt. Lesima (Brallo di Pregola),44.6818292,9.256318,100 m,1650,2,8,2013,NA,NA,NA
Prunella_grandiflora,BOMBUS_LAPIDARIUS,1,Plot,120,18.75,Mt_Lesima_2,Grassland,Italy,Mt. Lesima (Brallo di Pregola),44.6818292,9.256318,100 m,1650,2,8,2013,NA,NA,NA
Prunella_grandiflora,Bombus_lucorum,2,Plot,120,18.75,Mt_Lesima_2,Grassland,Italy,Mt. Lesima (Brallo di Pregola),44.6818292,9.256318,100 m,1650,2,8,2013,NA,NA,NA
Prunella_grandiflora,BOMBUS_LUCORUM,1,Plot,120,18.75,Mt_Lesima_2,Grassland,Italy,Mt. Lesima (Brallo di Pregola),44.6818292,9.256318,100 m,1650,2,8,2013,NA,NA,NA
Prunella_grandiflora,BOMBUS_RUDERARIUS,1,Plot,120,18.75,Mt_Lesima_2,Grassland,Italy,Mt. Lesima (Brallo di Pregola),44.6818292,9.256318,100 m,1650,2,8,2013,NA,NA,NA
Prunella_grandiflora,BOMBUS_TERRESTRIS,1,Plot,120,18.75,Mt_Lesima_2,Grassland,Italy,Mt. Lesima (Brallo di Pregola),44.6818292,9.256318,100 m,1650,2,8,2013,NA,NA,NA
Serratula_tinctoria,BOMBUS_LAPIDARIUS,3,Plot,120,18.75,Mt_Lesima_2,Grassland,Italy,Mt. Lesima (Brallo di Pregola),44.6818292,9.256318,100 m,1650,2,8,2013,NA,NA,NA
Serratula_tinctoria,BOMBUS_LUCORUM,2,Plot,120,18.75,Mt_Lesima_2,Grassland,Italy,Mt. Lesima (Brallo di Pregola),44.6818292,9.256318,100 m,1650,2,8,2013,NA,NA,NA
Serratula_tinctoria,BOMBUS_RUPESTRIS,3,Plot,120,18.75,Mt_Lesima_2,Grassland,Italy,Mt. Lesima (Brallo di Pregola),44.6818292,9.256318,100 m,1650,2,8,2013,NA,NA,NA
Serratula_tinctoria,BOMBUS_SOROEENSIS,1,Plot,120,18.75,Mt_Lesima_2,Grassland,Italy,Mt. Lesima (Brallo di Pregola),44.6818292,9.256318,100 m,1650,2,8,2013,NA,NA,NA
Serratula_tinctoria,Eristalis_tenax,1,Plot,120,18.75,Mt_Lesima_2,Grassland,Italy,Mt. Lesima (Brallo di Pregola),44.6818292,9.256318,100 m,1650,2,8,2013,NA,NA,NA
Serratula_tinctoria,Lasioglossum_sp.,1,Plot,120,18.75,Mt_Lesima_2,Grassland,Italy,Mt. Lesima (Brallo di Pregola),44.6818292,9.256318,100 m,1650,2,8,2013,NA,NA,NA
Serratula_tinctoria,Macroglossum_stellatarum,1,Plot,120,18.75,Mt_Lesima_2,Grassland,Italy,Mt. Lesima (Brallo di Pregola),44.6818292,9.256318,100 m,1650,2,8,2013,NA,NA,NA
Serratula_tinctoria,Muscidae_sp5,1,Plot,120,18.75,Mt_Lesima_2,Grassland,Italy,Mt. Lesima (Brallo di Pregola),44.6818292,9.256318,100 m,1650,2,8,2013,NA,NA,NA
Serratula_tinctoria,Pieris_brassicae,1,Plot,120,18.75,Mt_Lesima_2,Grassland,Italy,Mt. Lesima (Brallo di Pregola),44.6818292,9.256318,100 m,1650,2,8,2013,NA,NA,NA
Serratula_tinctoria,Pieris_napi,1,Plot,120,18.75,Mt_Lesima_2,Grassland,Italy,Mt. Lesima (Brallo di Pregola),44.6818292,9.256318,100 m,1650,2,8,2013,NA,NA,NA
Trifolium_medium,BOMBUS_LAPIDARIUS,1,Plot,120,18.75,Mt_Lesima_2,Grassland,Italy,Mt. Lesima (Brallo di Pregola),44.6818292,9.256318,100 m,1650,2,8,2013,NA,NA,NA
Trifolium_medium,BOMBUS_RUDERARIUS,1,Plot,120,18.75,Mt_Lesima_2,Grassland,Italy,Mt. Lesima (Brallo di Pregola),44.6818292,9.256318,100 m,1650,2,8,2013,NA,NA,NA
Campanula_rotundifolia,BOMBUS_LUCORUM,6,Plot,120,18.75,Mt_Lesima_2,Grassland,Italy,Mt. Lesima (Brallo di Pregola),44.6818292,9.256318,100 m,1650,2,8,2013,NA,NA,NA
Rhynanthus_alectorolopus,BOMBUS_RUDERARIUS,1,Plot,120,18.75,Mt_Lesima_2,Grassland,Italy,Mt. Lesima (Brallo di Pregola),44.6818292,9.256318,100 m,1650,2,8,2013,NA,NA,NA
