Day,Month,Year,Site_id,Plant_species,Flower_count,Units,Comment
18,6,2019,M2Natural,Trifolium.dubium,0.98,cover of flowers per 60m2,
18,6,2019,M2Natural,Trifolium.medium,3.8,cover of flowers per 60m2,
18,6,2019,M2Natural,Trifolium.montanum,7.125,cover of flowers per 60m2,
18,6,2019,M2Natural,Trifolium.pratense,0.92,cover of flowers per 60m2,
18,6,2019,M2Natural,Trifolium.repens,0.5,cover of flowers per 60m2,
18,6,2019,M2Natural,Veronica.teucrium,0.05,cover of flowers per 60m2,
18,6,2019,M2Natural,Vicia.cracca,1.175,cover of flowers per 60m2,
18,6,2019,M3Natural,Agrimonia.eupatoria,0.2,cover of flowers per 60m2,
18,6,2019,M3Natural,Allium.scorodoprasum,0.5,cover of flowers per 60m2,
18,6,2019,M3Natural,Anacamptis.pyramidalis,0.1,cover of flowers per 60m2,
18,6,2019,M3Natural,Aquilegia.vulgaris,0.1,cover of flowers per 60m2,
18,6,2019,M3Natural,Astragalus.glycyphyllos,1,cover of flowers per 60m2,
18,6,2019,M3Natural,Betonica.officinalis,0.2,cover of flowers per 60m2,
18,6,2019,M3Natural,Campanula.patula,0.414285714,cover of flowers per 60m2,
18,6,2019,M3Natural,Cerastium.holosteoides,0.1,cover of flowers per 60m2,
18,6,2019,M3Natural,Cirsium.pannonicum,0.4,cover of flowers per 60m2,
18,6,2019,M3Natural,Convolvulus.arvensis,0.1,cover of flowers per 60m2,
18,6,2019,M3Natural,Dorycnium.germanicum,0.85,cover of flowers per 60m2,
18,6,2019,M3Natural,Euphorbia.esula,0.12,cover of flowers per 60m2,
18,6,2019,M3Natural,Fragaria.vesca,0.05,cover of flowers per 60m2,
18,6,2019,M3Natural,Galium.album,4.9,cover of flowers per 60m2,
18,6,2019,M3Natural,Knautia.kitaibelii,0.1,cover of flowers per 60m2,
18,6,2019,M3Natural,Lathyrus.pratensis,0.07,cover of flowers per 60m2,
18,6,2019,M3Natural,Leontodon.hispidus,0.4125,cover of flowers per 60m2,
18,6,2019,M3Natural,Leucanthemum.vulgare,6.42,cover of flowers per 60m2,
18,6,2019,M3Natural,Linaria.vulgaris,0.075,cover of flowers per 60m2,
18,6,2019,M3Natural,Linum.catharticum,0.185714286,cover of flowers per 60m2,
18,6,2019,M3Natural,Lotus.corniculatus,0.7375,cover of flowers per 60m2,
18,6,2019,M3Natural,Lysimachia.nummularia,0.1,cover of flowers per 60m2,
18,6,2019,M3Natural,Medicago.lupulina,0.1,cover of flowers per 60m2,
18,6,2019,M3Natural,Myosotis.arvensis,0.085714286,cover of flowers per 60m2,
18,6,2019,M3Natural,Plantago.lanceolata,0.385714286,cover of flowers per 60m2,
18,6,2019,M3Natural,Plantago.media,0.675,cover of flowers per 60m2,
18,6,2019,M3Natural,Polygala.comosa,0.45,cover of flowers per 60m2,
18,6,2019,M3Natural,Potentilla.reptans,1.41,cover of flowers per 60m2,
18,6,2019,M3Natural,Prunella.vulgaris,0.05,cover of flowers per 60m2,
18,6,2019,M3Natural,Ranunculus.acris,0.05,cover of flowers per 60m2,
18,6,2019,M3Natural,Ranunculus.polyanthemos,0.07,cover of flowers per 60m2,
18,6,2019,M3Natural,Rhinanthus.minor,0.4,cover of flowers per 60m2,
18,6,2019,M3Natural,Salvia.pratensis,0.6,cover of flowers per 60m2,
18,6,2019,M3Natural,Stellaria.graminea,0.61,cover of flowers per 60m2,
18,6,2019,M3Natural,Symphytum.officinale,0.1,cover of flowers per 60m2,
18,6,2019,M3Natural,Trifolium.campestre,0.93,cover of flowers per 60m2,
18,6,2019,M3Natural,Trifolium.dubium,0.05,cover of flowers per 60m2,
18,6,2019,M3Natural,Trifolium.pratense,0.1,cover of flowers per 60m2,
18,6,2019,M3Natural,Vicia.cracca,0.392857143,cover of flowers per 60m2,
18,6,2019,M3Natural,Vincetoxicum.hirundinaria,0.2,cover of flowers per 60m2,
18,6,2019,M4Restored,Anthyllis.vulneraria,2.5,cover of flowers per 60m2,
18,6,2019,M4Restored,Aquilegia.vulgaris,0.1,cover of flowers per 60m2,
18,6,2019,M4Restored,Astragalus.cicer,0.2,cover of flowers per 60m2,
18,6,2019,M4Restored,Betonica.officinalis,1.7125,cover of flowers per 60m2,
18,6,2019,M4Restored,Campanula.glomerata,1,cover of flowers per 60m2,
18,6,2019,M4Restored,Campanula.patula,0.475,cover of flowers per 60m2,
18,6,2019,M4Restored,Cerastium.holosteoides,0.05,cover of flowers per 60m2,
18,6,2019,M4Restored,Cirsium.pannonicum,0.9,cover of flowers per 60m2,
18,6,2019,M4Restored,Convolvulus.arvensis,0.85,cover of flowers per 60m2,
18,6,2019,M4Restored,Crepis.biennis,0.185714286,cover of flowers per 60m2,
18,6,2019,M4Restored,Dianthus.carthusianorum,1,cover of flowers per 60m2,
18,6,2019,M4Restored,Dorycnium.germanicum,8.244444444,cover of flowers per 60m2,
18,6,2019,M4Restored,Erigeron.annuus,0.166666667,cover of flowers per 60m2,
18,6,2019,M4Restored,Filipendula.vulgaris,0.3,cover of flowers per 60m2,
18,6,2019,M4Restored,Galium.album,1.725,cover of flowers per 60m2,
18,6,2019,M4Restored,Knautia.kitaibelii,0.533333333,cover of flowers per 60m2,
18,6,2019,M4Restored,Leontodon.hispidus,0.933333333,cover of flowers per 60m2,
18,6,2019,M4Restored,Leucanthemum.vulgare,1.21,cover of flowers per 60m2,
18,6,2019,M4Restored,Linum.catharticum,0.2,cover of flowers per 60m2,
18,6,2019,M4Restored,Lotus.corniculatus,2.875,cover of flowers per 60m2,
18,6,2019,M4Restored,Medicago.falcata,0.05,cover of flowers per 60m2,
18,6,2019,M4Restored,Myosotis.arvensis,0.45,cover of flowers per 60m2,
18,6,2019,M4Restored,Onobrychis.viciifolia,0.05,cover of flowers per 60m2,
18,6,2019,M4Restored,Plantago.lanceolata,0.3,cover of flowers per 60m2,
18,6,2019,M4Restored,Plantago.media,2.016666667,cover of flowers per 60m2,
18,6,2019,M4Restored,Prunella.vulgaris,0.075,cover of flowers per 60m2,
18,6,2019,M4Restored,Ranunculus.polyanthemos,0.0875,cover of flowers per 60m2,
18,6,2019,M4Restored,Salvia.pratensis,0.54,cover of flowers per 60m2,
18,6,2019,M4Restored,Stellaria.graminea,0.5,cover of flowers per 60m2,
18,6,2019,M4Restored,Symphytum.officinale,0.1,cover of flowers per 60m2,
18,6,2019,M4Restored,Trifolium.campestre,6.5,cover of flowers per 60m2,
18,6,2019,M4Restored,Trifolium.hybridum,2,cover of flowers per 60m2,
18,6,2019,M4Restored,Trifolium.pratense,0.1,cover of flowers per 60m2,
18,6,2019,M4Restored,Trifolium.repens,0.1,cover of flowers per 60m2,
18,6,2019,M4Restored,Tripleurospermum.inodorum,0.1,cover of flowers per 60m2,
18,6,2019,M4Restored,Vicia.cracca,0.45,cover of flowers per 60m2,
19,6,2019,M5Restored,Agrimonia.eupatoria,0.7,cover of flowers per 60m2,
19,6,2019,M5Restored,Astragalus.cicer,0.45,cover of flowers per 60m2,
19,6,2019,M5Restored,Astragalus.glycyphyllos,0.7,cover of flowers per 60m2,
19,6,2019,M5Restored,Betonica.officinalis,1.04,cover of flowers per 60m2,
19,6,2019,M5Restored,Campanula.patula,0.175,cover of flowers per 60m2,
19,6,2019,M5Restored,Centaurea.scabiosa,0.15,cover of flowers per 60m2,
19,6,2019,M5Restored,Cirsium.arvense,0.2,cover of flowers per 60m2,
19,6,2019,M5Restored,Cirsium.pannonicum,0.7,cover of flowers per 60m2,
19,6,2019,M5Restored,Convolvulus.arvensis,0.45,cover of flowers per 60m2,
19,6,2019,M5Restored,Coronilla.varia,1.133333333,cover of flowers per 60m2,
19,6,2019,M5Restored,Dianthus.carthusianorum,1.31,cover of flowers per 60m2,
19,6,2019,M5Restored,Dorycnium.germanicum,1.35,cover of flowers per 60m2,
19,6,2019,M5Restored,Euphorbia.esula,0.2,cover of flowers per 60m2,
19,6,2019,M5Restored,Galium.album,0.92,cover of flowers per 60m2,
19,6,2019,M5Restored,Hypericum.perforatum,0.15,cover of flowers per 60m2,
19,6,2019,M5Restored,Knautia.kitaibelii,0.433333333,cover of flowers per 60m2,
19,6,2019,M5Restored,Lathyrus.pratensis,0.35,cover of flowers per 60m2,
19,6,2019,M5Restored,Lathyrus.tuberosus,0.494444444,cover of flowers per 60m2,
19,6,2019,M5Restored,Leucanthemum.vulgare,0.522222222,cover of flowers per 60m2,
19,6,2019,M5Restored,Lotus.corniculatus,0.6,cover of flowers per 60m2,
19,6,2019,M5Restored,Medicago.falcata,0.566666667,cover of flowers per 60m2,
19,6,2019,M5Restored,Medicago.lupulina,0.4,cover of flowers per 60m2,
19,6,2019,M5Restored,Onobrychis.viciifolia,0.05,cover of flowers per 60m2,
19,6,2019,M5Restored,Ranunculus.acris,0.05,cover of flowers per 60m2,
19,6,2019,M5Restored,Ranunculus.polyanthemos,0.33,cover of flowers per 60m2,
19,6,2019,M5Restored,Rhinanthus.minor,0.1,cover of flowers per 60m2,
19,6,2019,M5Restored,Rubus.sp.,0.3,cover of flowers per 60m2,
19,6,2019,M5Restored,Salvia.pratensis,0.2,cover of flowers per 60m2,
19,6,2019,M5Restored,Silene.vulgaris,0.2,cover of flowers per 60m2,
19,6,2019,M5Restored,Stellaria.graminea,0.025,cover of flowers per 60m2,
19,6,2019,M5Restored,Trifolium.campestre,21.2,cover of flowers per 60m2,
19,6,2019,M5Restored,Trifolium.hybridum,0.7,cover of flowers per 60m2,
19,6,2019,M5Restored,Trifolium.medium,0.966666667,cover of flowers per 60m2,
19,6,2019,M5Restored,Trifolium.montanum,0.55,cover of flowers per 60m2,
19,6,2019,M5Restored,Trifolium.pratense,0.18,cover of flowers per 60m2,
19,6,2019,M5Restored,Trifolium.repens,0.51,cover of flowers per 60m2,
19,6,2019,M5Restored,Trifolium.rubens,0.5,cover of flowers per 60m2,
19,6,2019,M5Restored,Vicia.cracca,0.85,cover of flowers per 60m2,
19,6,2019,M5Restored,Vicia.tetrasperma,0.76,cover of flowers per 60m2,
19,6,2019,M6Natural,Achillea.millefolium,0.2,cover of flowers per 60m2,
19,6,2019,M6Natural,Allium.scorodoprasum,0.2,cover of flowers per 60m2,
19,6,2019,M6Natural,Astrantia.major,0.1,cover of flowers per 60m2,
19,6,2019,M6Natural,Betonica.officinalis,0.8375,cover of flowers per 60m2,
19,6,2019,M6Natural,Campanula.glomerata,0.325,cover of flowers per 60m2,
19,6,2019,M6Natural,Campanula.patula,0.3,cover of flowers per 60m2,
19,6,2019,M6Natural,Campanula.persicifolia,1.014285714,cover of flowers per 60m2,
19,6,2019,M6Natural,Chamaecytisus.virescens,1.14,cover of flowers per 60m2,
19,6,2019,M6Natural,Chrysanthemum.corymbosum,2.6,cover of flowers per 60m2,
19,6,2019,M6Natural,Cirsium.pannonicum,0.8125,cover of flowers per 60m2,
19,6,2019,M6Natural,Coronilla.varia,0.1,cover of flowers per 60m2,
19,6,2019,M6Natural,Crepis.biennis,0.333333333,cover of flowers per 60m2,
19,6,2019,M6Natural,Dianthus.carthusianorum,1.166666667,cover of flowers per 60m2,
19,6,2019,M6Natural,Euphorbia.esula,0.366666667,cover of flowers per 60m2,
19,6,2019,M6Natural,Filipendula.vulgaris,2.065,cover of flowers per 60m2,
19,6,2019,M6Natural,Galium.album,2.4375,cover of flowers per 60m2,
19,6,2019,M6Natural,Genista.tinctoria,0.155,cover of flowers per 60m2,
19,6,2019,M6Natural,Geranium.sanguineum,12.25,cover of flowers per 60m2,
19,6,2019,M6Natural,Helianthemum.grandiflorum,2.833333333,cover of flowers per 60m2,
19,6,2019,M6Natural,Knautia.kitaibelii,0.766666667,cover of flowers per 60m2,
19,6,2019,M6Natural,Lathyrus.latifolius,0.075,cover of flowers per 60m2,
19,6,2019,M6Natural,Lathyrus.niger,0.05,cover of flowers per 60m2,
19,6,2019,M6Natural,Lathyrus.pratensis,0.216666667,cover of flowers per 60m2,
19,6,2019,M6Natural,Lathyrus.sp.,0.5,cover of flowers per 60m2,
19,6,2019,M6Natural,Lathyrus.tuberosus,0.1,cover of flowers per 60m2,
19,6,2019,M6Natural,Leontodon.hispidus,0.35,cover of flowers per 60m2,
19,6,2019,M6Natural,Leucanthemum.vulgare,10.95,cover of flowers per 60m2,
19,6,2019,M6Natural,Linum.catharticum,0.125,cover of flowers per 60m2,
19,6,2019,M6Natural,Lotus.corniculatus,0.61,cover of flowers per 60m2,
19,6,2019,M6Natural,Lychnis.flos-cuculi,1,cover of flowers per 60m2,
19,6,2019,M6Natural,Medicago.falcata,0.05,cover of flowers per 60m2,
19,6,2019,M6Natural,Myosotis.arvensis,0.2,cover of flowers per 60m2,
19,6,2019,M6Natural,Plantago.lanceolata,0.144444444,cover of flowers per 60m2,
19,6,2019,M6Natural,Plantago.media,0.16,cover of flowers per 60m2,
19,6,2019,M6Natural,Potentilla.erecta,0.1,cover of flowers per 60m2,
19,6,2019,M6Natural,Prunella.grandiflora,0.05,cover of flowers per 60m2,
19,6,2019,M6Natural,Prunella.vulgaris,0.383333333,cover of flowers per 60m2,
19,6,2019,M6Natural,Ranunculus.polyanthemos,0.15,cover of flowers per 60m2,
19,6,2019,M6Natural,Rhinanthus.minor,0.45,cover of flowers per 60m2,
19,6,2019,M6Natural,Salvia.pratensis,0.3,cover of flowers per 60m2,
19,6,2019,M6Natural,Sanguisorba.officinalis,0.2,cover of flowers per 60m2,
19,6,2019,M6Natural,Stellaria.graminea,2.5125,cover of flowers per 60m2,
19,6,2019,M6Natural,Thesium.linophyllum,0.05,cover of flowers per 60m2,
19,6,2019,M6Natural,Tragopogon.orientalis,0.2,cover of flowers per 60m2,
19,6,2019,M6Natural,Trifolium.alpestre,4.157142857,cover of flowers per 60m2,
19,6,2019,M6Natural,Trifolium.campestre,1.645454545,cover of flowers per 60m2,
19,6,2019,M6Natural,Trifolium.hybridum,0.8,cover of flowers per 60m2,
19,6,2019,M6Natural,Trifolium.montanum,0.742857143,cover of flowers per 60m2,
19,6,2019,M6Natural,Trifolium.pratense,0.2,cover of flowers per 60m2,
19,6,2019,M6Natural,Trifolium.repens,0.1,cover of flowers per 60m2,
19,6,2019,M6Natural,Veronica.chamaedrys,0.06,cover of flowers per 60m2,
19,6,2019,M6Natural,Vicia.cracca,0.83,cover of flowers per 60m2,
20,6,2019,M7Natural,Achillea.millefolium,0.366666667,cover of flowers per 60m2,
20,6,2019,M7Natural,Allium.scorodoprasum,0.2,cover of flowers per 60m2,
20,6,2019,M7Natural,Angelica.palustris,0.2,cover of flowers per 60m2,
20,6,2019,M7Natural,Anthericum.ramosum,0.1,cover of flowers per 60m2,
20,6,2019,M7Natural,Anthriscus.sylvestris,0.2,cover of flowers per 60m2,
20,6,2019,M7Natural,Asperula.cynanchica,0.75,cover of flowers per 60m2,
20,6,2019,M7Natural,Astrantia.major,0.1,cover of flowers per 60m2,
20,6,2019,M7Natural,Betonica.officinalis,0.328571429,cover of flowers per 60m2,
20,6,2019,M7Natural,Campanula.glomerata,0.15,cover of flowers per 60m2,
20,6,2019,M7Natural,Campanula.patula,0.25,cover of flowers per 60m2,
20,6,2019,M7Natural,Campanula.persicifolia,0.171428571,cover of flowers per 60m2,
20,6,2019,M7Natural,Chamaecytisus.virescens,1,cover of flowers per 60m2,
20,6,2019,M7Natural,Chrysanthemum.corymbosum,0.525,cover of flowers per 60m2,
20,6,2019,M7Natural,Cirsium.pannonicum,1.5,cover of flowers per 60m2,
20,6,2019,M7Natural,Clematis.recta,0.15,cover of flowers per 60m2,
20,6,2019,M7Natural,Dianthus.carthusianorum,0.5,cover of flowers per 60m2,
20,6,2019,M7Natural,Filipendula.vulgaris,0.48,cover of flowers per 60m2,
20,6,2019,M7Natural,Galium.album,0.233333333,cover of flowers per 60m2,
20,6,2019,M7Natural,Galium.boreale,0.783333333,cover of flowers per 60m2,
20,6,2019,M7Natural,Genista.tinctoria,3.466666667,cover of flowers per 60m2,
20,6,2019,M7Natural,Geranium.sanguineum,12.4,cover of flowers per 60m2,
20,6,2019,M7Natural,Gladiolus.sp.,1.971428571,cover of flowers per 60m2,
20,6,2019,M7Natural,Gymnadenia.conopsea,0.1,cover of flowers per 60m2,
20,6,2019,M7Natural,Helianthemum.grandiflorum,1.333333333,cover of flowers per 60m2,
20,6,2019,M7Natural,Hypericum.perforatum,0.15,cover of flowers per 60m2,
20,6,2019,M7Natural,Knautia.kitaibelii,0.755555556,cover of flowers per 60m2,
20,6,2019,M7Natural,Lathyrus.latifolius,0.1,cover of flowers per 60m2,
20,6,2019,M7Natural,Lathyrus.niger,0.1,cover of flowers per 60m2,
20,6,2019,M7Natural,Lathyrus.pratensis,0.2,cover of flowers per 60m2,
20,6,2019,M7Natural,Leucanthemum.vulgare,7.08,cover of flowers per 60m2,
20,6,2019,M7Natural,Linum.catharticum,0.08,cover of flowers per 60m2,
20,6,2019,M7Natural,Lotus.corniculatus,1.111111111,cover of flowers per 60m2,
20,6,2019,M7Natural,Lychnis.flos-cuculi,0.383333333,cover of flowers per 60m2,
20,6,2019,M7Natural,Medicago.falcata,0.775,cover of flowers per 60m2,
20,6,2019,M7Natural,Melampyrum.nemorosum,0.59375,cover of flowers per 60m2,
20,6,2019,M7Natural,Myosotis.arvensis,0.2625,cover of flowers per 60m2,
20,6,2019,M7Natural,Pimpinella.saxifraga,0.2,cover of flowers per 60m2,
20,6,2019,M7Natural,Plantago.lanceolata,0.1,cover of flowers per 60m2,
20,6,2019,M7Natural,Potentilla.erecta,0.4,cover of flowers per 60m2,
20,6,2019,M7Natural,Prunella.grandiflora,0.383333333,cover of flowers per 60m2,
20,6,2019,M7Natural,Prunella.vulgaris,0.3,cover of flowers per 60m2,
20,6,2019,M7Natural,Ranunculus.acris,0.083333333,cover of flowers per 60m2,
20,6,2019,M7Natural,Stellaria.graminea,0.7,cover of flowers per 60m2,
20,6,2019,M7Natural,Thesium.linophyllum,0.2,cover of flowers per 60m2,
20,6,2019,M7Natural,Trifolium.campestre,0.666666667,cover of flowers per 60m2,
20,6,2019,M7Natural,Trifolium.medium,0.1,cover of flowers per 60m2,
20,6,2019,M7Natural,Trifolium.montanum,1.14,cover of flowers per 60m2,
20,6,2019,M7Natural,Trifolium.pratense,0.2,cover of flowers per 60m2,
20,6,2019,M7Natural,Trifolium.rubens,0.075,cover of flowers per 60m2,
20,6,2019,M7Natural,Valeriana.officinalis,0.314285714,cover of flowers per 60m2,
20,6,2019,M7Natural,Veronica.chamaedrys,0.075,cover of flowers per 60m2,
20,6,2019,M7Natural,Veronica.teucrium,0.2875,cover of flowers per 60m2,
20,6,2019,M7Natural,Vincetoxicum.hirundinaria,0.2,cover of flowers per 60m2,
20,6,2019,M8Restored,Achillea.millefolium,0.2,cover of flowers per 60m2,
20,6,2019,M8Restored,Allium.scorodoprasum,0.1,cover of flowers per 60m2,
20,6,2019,M8Restored,Betonica.officinalis,0.5875,cover of flowers per 60m2,
20,6,2019,M8Restored,Campanula.patula,0.18,cover of flowers per 60m2,
20,6,2019,M8Restored,Campanula.persicifolia,0.5,cover of flowers per 60m2,
20,6,2019,M8Restored,Cirsium.pannonicum,0.533333333,cover of flowers per 60m2,
20,6,2019,M8Restored,Dianthus.carthusianorum,0.48,cover of flowers per 60m2,
20,6,2019,M8Restored,Erigeron.acris,0.366666667,cover of flowers per 60m2,
20,6,2019,M8Restored,Filipendula.vulgaris,0.7,cover of flowers per 60m2,
20,6,2019,M8Restored,Galium.album,7.9,cover of flowers per 60m2,
20,6,2019,M8Restored,Galium.boreale,0.5,cover of flowers per 60m2,
20,6,2019,M8Restored,Galium.verum,1,cover of flowers per 60m2,
20,6,2019,M8Restored,Genista.tinctoria,0.1,cover of flowers per 60m2,
20,6,2019,M8Restored,Geum.urbanum,0.1,cover of flowers per 60m2,
20,6,2019,M8Restored,Hypericum.perforatum,0.53125,cover of flowers per 60m2,
20,6,2019,M8Restored,Knautia.arvensis,0.5,cover of flowers per 60m2,
20,6,2019,M8Restored,Lathyrus.pratensis,0.65,cover of flowers per 60m2,
20,6,2019,M8Restored,Leontodon.hispidus,0.05,cover of flowers per 60m2,
20,6,2019,M8Restored,Leucanthemum.vulgare,0.822222222,cover of flowers per 60m2,
20,6,2019,M8Restored,Linum.catharticum,0.041666667,cover of flowers per 60m2,
20,6,2019,M8Restored,Lotus.corniculatus,0.3875,cover of flowers per 60m2,
20,6,2019,M8Restored,Lychnis.flos-cuculi,0.46,cover of flowers per 60m2,
20,6,2019,M8Restored,Medicago.falcata,0.7,cover of flowers per 60m2,
20,6,2019,M8Restored,Myosotis.arvensis,0.35,cover of flowers per 60m2,
20,6,2019,M8Restored,Plantago.lanceolata,0.208333333,cover of flowers per 60m2,
20,6,2019,M8Restored,Ranunculus.acris,0.1875,cover of flowers per 60m2,
20,6,2019,M8Restored,Salvia.pratensis,0.2,cover of flowers per 60m2,
20,6,2019,M8Restored,Silene.vulgaris,0.2,cover of flowers per 60m2,
20,6,2019,M8Restored,Stellaria.graminea,0.775,cover of flowers per 60m2,
20,6,2019,M8Restored,Trifolium.campestre,0.633333333,cover of flowers per 60m2,
20,6,2019,M8Restored,Trifolium.hybridum,0.7,cover of flowers per 60m2,
20,6,2019,M8Restored,Trifolium.rubens,0.05,cover of flowers per 60m2,
20,6,2019,M8Restored,Valeriana.collina,0.1,cover of flowers per 60m2,
20,6,2019,M8Restored,Veronica.chamaedrys,0.0875,cover of flowers per 60m2,
20,6,2019,M8Restored,Veronica.teucrium,0.05,cover of flowers per 60m2,
20,6,2019,M8Restored,Vicia.cracca,0.2,cover of flowers per 60m2,
