Plant_species,Pollinator_species,Interaction,Sampling_method,Sampling_effort_minutes,Sampling_area_square_meters,Site_id,Habitat,Country,Locality,Latitude,Longitude,Coordinate_precision,Elevation,Day,Month,Year,Comments,Temperature,Humidity
Convolvulus arvensis,Halictus/Lasioglossum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Convolvulus arvensis,Halictus/Lasioglossum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Convolvulus arvensis,Halictus/Lasioglossum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Convolvulus arvensis,Halictus/Lasioglossum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Convolvulus arvensis,Halictus/Lasioglossum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Convolvulus arvensis,Halictus/Lasioglossum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Convolvulus arvensis,Halictus/Lasioglossum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Convolvulus arvensis,Halictus/Lasioglossum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Crepis capillaris,Halictus/Lasioglossum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Convolvulus arvensis,Lasioglossum malachurum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Crepis capillaris,Lasioglossum malachurum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Silene alba,Lasioglossum malachurum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Crepis capillaris,Lasioglossum morio,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Rubus sp.,Lasioglossum morio,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Euphorbia helioscopia,Lasioglossum morio,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Convolvulus arvensis,Lasioglossum morio,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Galium mollugo,Lasioglossum pauxillum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Convolvulus arvensis,Lasioglossum pauxillum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Convolvulus arvensis,Lasioglossum pauxillum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Silene alba,Lasioglossum pauxillum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Malva sylvestris,Lasioglossum pauxillum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Crepis capillaris,Lasioglossum pauxillum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Convolvulus arvensis,Lasioglossum pauxillum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Convolvulus arvensis,Lasioglossum pauxillum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Convolvulus arvensis,Lasioglossum pauxillum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Convolvulus arvensis,Lasioglossum subhirtum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Crepis capillaris,Lasioglossum subhirtum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Crepis capillaris,Lasioglossum subhirtum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Crepis capillaris,Lasioglossum subhirtum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Crepis capillaris,Lasioglossum subhirtum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Crepis capillaris,Lasioglossum subhirtum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Crepis capillaris,Lasioglossum subhirtum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Crepis capillaris,Lasioglossum subhirtum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Crepis capillaris,Lasioglossum subhirtum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Crepis capillaris,Lasioglossum subhirtum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Crepis capillaris,Lasioglossum subhirtum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Crepis capillaris,Lasioglossum subhirtum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Crepis capillaris,Lasioglossum subhirtum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Crepis capillaris,Lasioglossum subhirtum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Convolvulus arvensis,Lasioglossum subhirtum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Convolvulus arvensis,Lasioglossum subhirtum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Convolvulus arvensis,Lasioglossum subhirtum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Convolvulus arvensis,Lasioglossum subhirtum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Convolvulus arvensis,Lasioglossum subhirtum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Convolvulus arvensis,Lasioglossum subhirtum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Convolvulus arvensis,Lasioglossum subhirtum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Convolvulus arvensis,Lasioglossum subhirtum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Crepis capillaris,Lasioglossum villosulum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Crepis capillaris,Lasioglossum villosulum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Crepis capillaris,Lasioglossum villosulum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Crepis capillaris,Lasioglossum villosulum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Crepis capillaris,Lasioglossum villosulum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Crepis capillaris,Lasioglossum villosulum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Convolvulus arvensis,Melanostoma mellinum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Convolvulus arvensis,Melanostoma mellinum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Convolvulus arvensis,Melanostoma mellinum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Convolvulus arvensis,Sphaerophoria,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Convolvulus arvensis,Sphaerophoria scripta,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Convolvulus arvensis,Sphaerophoria scripta,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Convolvulus arvensis,Sphaerophoria scripta,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Convolvulus arvensis,Sphaerophoria scripta,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Convolvulus arvensis,Sphaerophoria scripta,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Silene alba,Sphaerophoria scripta,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Crepis capillaris,Sphaerophoria scripta,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Crepis capillaris,Sphaerophoria scripta,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Crepis capillaris,Sphaerophoria scripta,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Convolvulus arvensis,Sphaerophoria scripta,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Convolvulus arvensis,Sphaerophoria scripta,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,30,6,2015,Coordinates are for the sunflower field bordering the field boundary,22,NA
Picris hieracioides,Halictus compressus/langobardicus/simplex,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,25,7,2015,Coordinates are for the sunflower field bordering the field boundary,24,NA
Picris hieracioides,Halictus compressus/langobardicus/simplex,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,25,7,2015,Coordinates are for the sunflower field bordering the field boundary,24,NA
Knautia arvensis,Halictus simplex,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,25,7,2015,Coordinates are for the sunflower field bordering the field boundary,24,NA
Knautia arvensis,Halictus simplex,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,25,7,2015,Coordinates are for the sunflower field bordering the field boundary,24,NA
Malva sylvestris,Lasioglossum leucozonium,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,25,7,2015,Coordinates are for the sunflower field bordering the field boundary,24,NA
Picris hieracioides,Lasioglossum leucozonium,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,25,7,2015,Coordinates are for the sunflower field bordering the field boundary,24,NA
Picris hieracioides,Lasioglossum malachurum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,25,7,2015,Coordinates are for the sunflower field bordering the field boundary,24,NA
Picris hieracioides,Lasioglossum malachurum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,25,7,2015,Coordinates are for the sunflower field bordering the field boundary,24,NA
Rubus sp.,Lasioglossum morio,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,25,7,2015,Coordinates are for the sunflower field bordering the field boundary,24,NA
Daucus sp.,Hylaeus gibbus,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,3,8,2015,Coordinates are for the sunflower field bordering the field boundary,24,NA
Malva sylvestris,Lasioglossum leucozonium,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,3,8,2015,Coordinates are for the sunflower field bordering the field boundary,24,NA
Verbena officinalis,Lasioglossum leucozonium,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,3,8,2015,Coordinates are for the sunflower field bordering the field boundary,24,NA
Falcaria vulgaris,Lasioglossum leucozonium,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,3,8,2015,Coordinates are for the sunflower field bordering the field boundary,24,NA
Malva sylvestris,Lasioglossum leucozonium,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,3,8,2015,Coordinates are for the sunflower field bordering the field boundary,24,NA
Malva sylvestris,Lasioglossum leucozonium,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,3,8,2015,Coordinates are for the sunflower field bordering the field boundary,24,NA
Picris hieracioides,Lasioglossum malachurum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,3,8,2015,Coordinates are for the sunflower field bordering the field boundary,24,NA
Convolvulus arvensis,Lasioglossum morio,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,3,8,2015,Coordinates are for the sunflower field bordering the field boundary,24,NA
Convolvulus arvensis,Lasioglossum morio,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,3,8,2015,Coordinates are for the sunflower field bordering the field boundary,24,NA
Convolvulus arvensis,Lasioglossum morio,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,3,8,2015,Coordinates are for the sunflower field bordering the field boundary,24,NA
Convolvulus arvensis,Lasioglossum morio,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,3,8,2015,Coordinates are for the sunflower field bordering the field boundary,24,NA
Picris hieracioides,Lasioglossum morio,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,3,8,2015,Coordinates are for the sunflower field bordering the field boundary,24,NA
Picris hieracioides,Lasioglossum subhirtum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,3,8,2015,Coordinates are for the sunflower field bordering the field boundary,24,NA
Picris hieracioides,Lasioglossum subhirtum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,3,8,2015,Coordinates are for the sunflower field bordering the field boundary,24,NA
Picris hieracioides,Lasioglossum villosulum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,3,8,2015,Coordinates are for the sunflower field bordering the field boundary,24,NA
Picris hieracioides,Lasioglossum villosulum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,3,8,2015,Coordinates are for the sunflower field bordering the field boundary,24,NA
Picris hieracioides,Lasioglossum villosulum,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,3,8,2015,Coordinates are for the sunflower field bordering the field boundary,24,NA
Picris hieracioides,Nomada distinguenda,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,3,8,2015,Coordinates are for the sunflower field bordering the field boundary,24,NA
Falcaria vulgaris,Sphaerophoria scripta,1,Transect,30,300,Chize_1_Field_boundary,Field boundary,France,Chize,46.226.893,-383.316,NA,NA,3,8,2015,Coordinates are for the sunflower field bordering the field boundary,24,NA
