Plant_species,Pollinator_species,Interaction,Sampling_method,Sampling_effort_minutes,Sampling_area_square_meters,Site_id,Habitat,Country,Locality,Latitude,Longitude,Coordinate_precision,Elevation,Day,Month,Year,Comments,Temperature,Humidity
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Pedicularis sylvatica subsp. sylvatica,Bombus pascuorum,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Potentilla erecta,Formicidae NA,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Potentilla erecta,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Pedicularis sylvatica subsp. sylvatica,Bombus sp,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Scilla verna,Cerambycidae,1,Transect,180,200,5,Grassland,Spain,Orozko,43.0559689,-2.8581236,,,4,5,2020,,,
Erica vagans,Anoplius sp,1,Transect,180,200,3,Grassland,Spain,Orozko,43.0749743,-2.8252034,,,4,7,2020,,,
Achillea millefolium,Eristalis sp,1,Transect,180,200,3,Grassland,Spain,Orozko,43.0749743,-2.8252034,,,4,7,2020,,,
Trifolium repens,Bombus pratorum,1,Transect,180,200,3,Grassland,Spain,Orozko,43.0749743,-2.8252034,,,4,7,2020,,,
Prunella grandiflora,Thymelicus sp,1,Transect,180,200,3,Grassland,Spain,Orozko,43.0749743,-2.8252034,,,4,7,2020,,,
Prunella grandiflora,Sphaerophoria scripta,1,Transect,180,200,3,Grassland,Spain,Orozko,43.0749743,-2.8252034,,,4,7,2020,,,
Thymus praecox subsp. polytrichus,Sphaerophoria scripta,1,Transect,180,200,3,Grassland,Spain,Orozko,43.0749743,-2.8252034,,,4,7,2020,,,
Trifolium pratense,Ochlodes sylvanus,1,Transect,180,200,3,Grassland,Spain,Orozko,43.0749743,-2.8252034,,,4,7,2020,,,
Prunella grandiflora,Bombus hortorum,1,Transect,180,200,3,Grassland,Spain,Orozko,43.0749743,-2.8252034,,,4,7,2020,,,
Trifolium pratense,Eristalis tenax,1,Transect,180,200,3,Grassland,Spain,Orozko,43.0749743,-2.8252034,,,4,7,2020,,,
Prunella grandiflora,Bombus hortorum,1,Transect,180,200,3,Grassland,Spain,Orozko,43.0749743,-2.8252034,,,4,7,2020,,,
Trifolium pratense,Bombus lapidarius,1,Transect,180,200,3,Grassland,Spain,Orozko,43.0749743,-2.8252034,,,4,7,2020,,,
Plantago sp.,Sphaerophoria scripta,1,Transect,180,200,3,Grassland,Spain,Orozko,43.0749743,-2.8252034,,,4,7,2020,,,
Thymus praecox subsp. polytrichus,Sphaerophoria scripta,1,Transect,180,200,3,Grassland,Spain,Orozko,43.0749743,-2.8252034,,,4,7,2020,,,
Thymus praecox subsp. polytrichus,Sphaerophoria scripta,1,Transect,180,200,3,Grassland,Spain,Orozko,43.0749743,-2.8252034,,,4,7,2020,,,
Potentilla erecta,Lasioglossum calceatum,1,Transect,180,200,3,Grassland,Spain,Orozko,43.0749743,-2.8252034,,,4,7,2020,,,
Trifolium pratense,Bombus pascuorum,1,Transect,180,200,3,Grassland,Spain,Orozko,43.0749743,-2.8252034,,,4,7,2020,,,
Bellis perennis,Sphaerophoria scripta,1,Transect,180,200,3,Grassland,Spain,Orozko,43.0749743,-2.8252034,,,4,7,2020,,,
Plantago sp.,Episyrphus balteatus,1,Transect,180,200,3,Grassland,Spain,Orozko,43.0749743,-2.8252034,,,4,7,2020,,,
Plantago sp.,Episyrphus balteatus,1,Transect,180,200,3,Grassland,Spain,Orozko,43.0749743,-2.8252034,,,4,7,2020,,,
Thymus praecox subsp. polytrichus,Eristalis tenax,1,Transect,180,200,3,Grassland,Spain,Orozko,43.0749743,-2.8252034,,,4,7,2020,,,
Teucrium pyrenaicum L. subsp. pyrenaicum,Bombus pascuorum,1,Transect,180,200,3,Grassland,Spain,Orozko,43.0749743,-2.8252034,,,4,7,2020,,,
Trifolium pratense,Bombus lapidarius,1,Transect,180,200,3,Grassland,Spain,Orozko,43.0749743,-2.8252034,,,4,7,2020,,,
Trifolium repens,Bombus pratorum,1,Transect,180,200,3,Grassland,Spain,Orozko,43.0749743,-2.8252034,,,4,7,2020,,,
Erica vagans,Bombus pascuorum,1,Transect,180,200,3,Grassland,Spain,Orozko,43.0749743,-2.8252034,,,4,7,2020,,,
Trifolium pratense,Bombus lapidarius,1,Transect,180,200,3,Grassland,Spain,Orozko,43.0749743,-2.8252034,,,4,7,2020,,,
Trifolium pratense,Bombus lapidarius,1,Transect,180,200,3,Grassland,Spain,Orozko,43.0749743,-2.8252034,,,4,7,2020,,,
Ranunculus sp.,Lasioglossum calceatum,1,Transect,180,200,3,Grassland,Spain,Orozko,43.0749743,-2.8252034,,,4,7,2020,,,
Prunella grandiflora,Bombus hortorum,1,Transect,180,200,3,Grassland,Spain,Orozko,43.0749743,-2.8252034,,,4,7,2020,,,
Trifolium pratense,Melanargia sp,1,Transect,180,200,3,Grassland,Spain,Orozko,43.0749743,-2.8252034,,,4,7,2020,,,
Prunella grandiflora,Bombus hortorum,1,Transect,180,200,3,Grassland,Spain,Orozko,43.0749743,-2.8252034,,,4,7,2020,,,
Thymus praecox subsp. polytrichus,Sphaerophoria scripta,1,Transect,180,200,3,Grassland,Spain,Orozko,43.0749743,-2.8252034,,,4,7,2020,,,
Thymus praecox subsp. polytrichus,Sphaerophoria scripta,1,Transect,180,200,3,Grassland,Spain,Orozko,43.0749743,-2.8252034,,,4,7,2020,,,
Trifolium pratense,Bombus pratorum,1,Transect,180,200,3,Grassland,Spain,Orozko,43.0749743,-2.8252034,,,4,7,2020,,,
Achillea millefolium,Ochlodes sylvanus,1,Transect,180,200,3,Grassland,Spain,Orozko,43.0749743,-2.8252034,,,4,7,2020,,,
Achillea millefolium,Stratiomydae NA,1,Transect,180,200,3,Grassland,Spain,Orozko,43.0749743,-2.8252034,,,4,7,2020,,,
Lotus corniculatus,Thymelicus sp,1,Transect,180,200,3,Grassland,Spain,Orozko,43.0749743,-2.8252034,,,4,7,2020,,,
Potentilla erecta,Sphaerophoria scripta,1,Transect,180,200,4,Grassland,Spain,Orozko,43.066983,-2.8611408,,,5,5,2020,,,
Ranunculus sp.,Eristalis tenax,1,Transect,180,200,4,Grassland,Spain,Orozko,43.066983,-2.8611408,,,5,5,2020,,,
Potentilla erecta,Andrena minutula,1,Transect,180,200,4,Grassland,Spain,Orozko,43.066983,-2.8611408,,,5,5,2020,,,
Taraxacum sp.,Sphaerophoria scripta,1,Transect,180,200,4,Grassland,Spain,Orozko,43.066983,-2.8611408,,,5,5,2020,,,
Ranunculus sp.,Lasioglossum sp,1,Transect,180,200,4,Grassland,Spain,Orozko,43.066983,-2.8611408,,,5,5,2020,,,
Polygala vulgaris,Bombus ruderatus,1,Transect,180,200,4,Grassland,Spain,Orozko,43.066983,-2.8611408,,,5,5,2020,,,
Potentilla erecta,Sphaerophoria scripta,1,Transect,180,200,4,Grassland,Spain,Orozko,43.066983,-2.8611408,,,5,5,2020,,,
Polygala vulgaris,Bombus sylvestris,1,Transect,180,200,4,Grassland,Spain,Orozko,43.066983,-2.8611408,,,5,5,2020,,,
Taraxacum sp.,Apis mellifera,1,Transect,180,200,4,Grassland,Spain,Orozko,43.066983,-2.8611408,,,5,5,2020,,,
Potentilla erecta,Cerambycidae,1,Transect,180,200,4,Grassland,Spain,Orozko,43.066983,-2.8611408,,,5,5,2020,,,
Potentilla erecta,Cerambycidae,1,Transect,180,200,4,Grassland,Spain,Orozko,43.066983,-2.8611408,,,5,5,2020,,,
Potentilla erecta,Cerambycidae,1,Transect,180,200,4,Grassland,Spain,Orozko,43.066983,-2.8611408,,,5,5,2020,,,
Potentilla erecta,Cerambycidae,1,Transect,180,200,4,Grassland,Spain,Orozko,43.066983,-2.8611408,,,5,5,2020,,,
Potentilla erecta,Cerambycidae,1,Transect,180,200,4,Grassland,Spain,Orozko,43.066983,-2.8611408,,,5,5,2020,,,
Potentilla erecta,Cerambycidae,1,Transect,180,200,4,Grassland,Spain,Orozko,43.066983,-2.8611408,,,5,5,2020,,,
Potentilla erecta,Cerambycidae,1,Transect,180,200,4,Grassland,Spain,Orozko,43.066983,-2.8611408,,,5,5,2020,,,
Potentilla erecta,Cerambycidae,1,Transect,180,200,4,Grassland,Spain,Orozko,43.066983,-2.8611408,,,5,5,2020,,,
Potentilla erecta,Cerambycidae,1,Transect,180,200,4,Grassland,Spain,Orozko,43.066983,-2.8611408,,,5,5,2020,,,
Potentilla erecta,Cerambycidae,1,Transect,180,200,4,Grassland,Spain,Orozko,43.066983,-2.8611408,,,5,5,2020,,,
Potentilla erecta,Cerambycidae,1,Transect,180,200,4,Grassland,Spain,Orozko,43.066983,-2.8611408,,,5,5,2020,,,
Ranunculus sp.,Sphaerophoria scripta,1,Transect,180,200,4,Grassland,Spain,Orozko,43.066983,-2.8611408,,,5,5,2020,,,
Potentilla erecta,Sphaerophoria scripta,1,Transect,180,200,4,Grassland,Spain,Orozko,43.066983,-2.8611408,,,5,5,2020,,,
Polygala vulgaris,Bombus terrestris,1,Transect,180,200,4,Grassland,Spain,Orozko,43.066983,-2.8611408,,,5,5,2020,,,
Potentilla erecta,Sphaerophoria scripta,1,Transect,180,200,4,Grassland,Spain,Orozko,43.066983,-2.8611408,,,5,5,2020,,,
Bellis perennis,Cerambycidae,1,Transect,180,200,4,Grassland,Spain,Orozko,43.066983,-2.8611408,,,5,5,2020,,,
Bellis perennis,Cerambycidae,1,Transect,180,200,4,Grassland,Spain,Orozko,43.066983,-2.8611408,,,5,5,2020,,,
Bellis perennis,Cerambycidae,1,Transect,180,200,4,Grassland,Spain,Orozko,43.066983,-2.8611408,,,5,5,2020,,,
Bellis perennis,Cerambycidae,1,Transect,180,200,4,Grassland,Spain,Orozko,43.066983,-2.8611408,,,5,5,2020,,,
Polygala vulgaris,Apis mellifera,1,Transect,180,200,4,Grassland,Spain,Orozko,43.066983,-2.8611408,,,5,5,2020,,,
Potentilla erecta,Sphaerophoria scripta,1,Transect,180,200,4,Grassland,Spain,Orozko,43.066983,-2.8611408,,,5,5,2020,,,
Polygala vulgaris,Apis mellifera,1,Transect,180,200,4,Grassland,Spain,Orozko,43.066983,-2.8611408,,,5,5,2020,,,
Potentilla erecta,Sphaerophoria scripta,1,Transect,180,200,4,Grassland,Spain,Orozko,43.066983,-2.8611408,,,5,5,2020,,,
Polygala vulgaris,Apis mellifera,1,Transect,180,200,4,Grassland,Spain,Orozko,43.066983,-2.8611408,,,5,5,2020,,,
Bellis perennis,Sphaerophoria scripta,1,Transect,180,200,4,Grassland,Spain,Orozko,43.066983,-2.8611408,,,5,5,2020,,,
Taraxacum sp.,Sphaerophoria scripta,1,Transect,180,200,4,Grassland,Spain,Orozko,43.066983,-2.8611408,,,5,5,2020,,,
Potentilla erecta,Sphaerophoria scripta,1,Transect,180,200,4,Grassland,Spain,Orozko,43.066983,-2.8611408,,,5,5,2020,,,
Potentilla erecta,Sphaerophoria scripta,1,Transect,180,200,4,Grassland,Spain,Orozko,43.066983,-2.8611408,,,5,5,2020,,,
Potentilla erecta,Sphaerophoria scripta,1,Transect,180,200,4,Grassland,Spain,Orozko,43.066983,-2.8611408,,,5,5,2020,,,
Potentilla erecta,Sphaerophoria scripta,1,Transect,180,200,4,Grassland,Spain,Orozko,43.066983,-2.8611408,,,5,5,2020,,,
Potentilla erecta,Sphaerophoria scripta,1,Transect,180,200,4,Grassland,Spain,Orozko,43.066983,-2.8611408,,,5,5,2020,,,
Polygala vulgaris,Bombus sp,1,Transect,180,200,4,Grassland,Spain,Orozko,43.066983,-2.8611408,,,5,5,2020,,,
