Day,Month,Year,Site_id,Plant_species,Flower_count,Units,Comment
NA,NA,2017,Coimbra_2056,Iochroma australe,0.283166667,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2057,Iochroma fuchsioides,0.022,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2058,Jasminum mesnyi,0.41,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2059,Lantana camara,5.943166667,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2060,Lavandula multifida,0.028833333,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2061,Liriodendron tulipifera,5.771666667,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2062,Lonicera sp.,1.2305,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2063,Lycium schweinfurthii,0.133166667,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2064,Magnolia denudata,0.079,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2065,Magnolia stellata,0.054666667,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2066,Mahonia japonica,14.02,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2067,Mimosa sp,0.006333333,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2068,Narcissus cassata,0.001166667,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2069,Narcissus papyracius,0.002833333,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2070,Nicandra physalodes,0.151333333,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2071,Oxalis articulata,0.1605,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2072,Oxalis pes-caprae,2.7625,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2073,Persea americana,0.0385,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2074,Philadelphus coronarius,0.014,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2075,Philadelphus incanus,0.039166667,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2076,Photinia sp.,1.0845,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2077,Physalis peruviana,0.084,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2078,Physocarpus opulifolius,1.476666667,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2080,Plumbago auriculata,1.084166667,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2081,Polygala fruticosa,0.001166667,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2082,Prunus avium,0.075333333,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2083,Prunus domestica,0.9485,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2084,Prunus laurocerasus,0.096666667,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2085,Prunus sp,25.33383333,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2086,Prunus spinosa?,0.527666667,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2087,Pyrus communis,0.014333333,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2088,Rhododendron sp.,0.893833333,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2089,Rosa sp.,0.564,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2090,Rosmarinus officinalis,0.009166667,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2091,Salvia elegans,1.699166667,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2092,Salvia officinalis,0.053166667,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2093,Sambucus nigra,0.250833333,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2094,Senna corymbosa/bicapsularis,0.001166667,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2095,Sida rhombifolia,0.012333333,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2096,Spiraea albiflora,0.2,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2097,Spiraea blumei,0.916666667,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2098,Spiraea sp.1,16.54333333,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2099,Symphytum officinale,0.046666667,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2100,Tetrapanax papyrifer,2.666666667,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2101,Thunbergia grandiflora,0.0095,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2102,Tropaeolum majus,0.029666667,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2103,Ulex sp.,0.2185,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2104,Umbellularia californica,0.050333333,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2105,Urtica dioica,0.001166667,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2106,Vachellia sp.,0.349666667,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2107,Verbascum levanticum,0.040666667,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2108,Viburnum sandankwa,2.086666667,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2109,Vinca difformis,0.020833333,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2110,Wisteria floribunda,3.691666667,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
NA,NA,2017,Coimbra_2111,Zantedeschia aethiopica,0.015166667,Flowers per square meter,flowers counted weekly on 6000m2 (the average per m2 is shown)
