Plant_species,Pollinator_species,Interaction,Sampling_method,Sampling_effort_minutes,Sampling_area_square_meters,Site_id,Habitat,Country,Locality,Latitude,Longitude,Coordinate_precision,Elevation,Day,Month,Year,Comments,Temperature,Humidity
Echium plantagineum,Anthophila,5,random census walking,240,8790,ValePrazeres_2021_abr_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,18,4,2021,NA,NA,NA
Echium plantagineum,Oxythyrea funesta,3,random census walking,240,8790,ValePrazeres_2021_abr_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,18,4,2021,NA,NA,NA
Echium plantagineum,Sphaerophoria scripta,1,random census walking,240,8790,ValePrazeres_2021_abr_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,18,4,2021,NA,NA,NA
Erodium moschatum,Anthophila,1,random census walking,240,8790,ValePrazeres_2021_abr_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,18,4,2021,NA,NA,NA
Raphanus raphanistrum,Andrena flavipes,5,random census walking,240,8790,ValePrazeres_2021_abr_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,18,4,2021,NA,NA,NA
Raphanus raphanistrum,Andrena sp.,1,random census walking,240,8790,ValePrazeres_2021_abr_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,18,4,2021,NA,NA,NA
Raphanus raphanistrum,Anthophila,12,random census walking,240,8790,ValePrazeres_2021_abr_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,18,4,2021,NA,NA,NA
Raphanus raphanistrum,Bombylius sp.,1,random census walking,240,8790,ValePrazeres_2021_abr_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,18,4,2021,NA,NA,NA
Raphanus raphanistrum,Diptera,1,random census walking,240,8790,ValePrazeres_2021_abr_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,18,4,2021,NA,NA,NA
Raphanus raphanistrum,Episyrphus balteatus,1,random census walking,240,8790,ValePrazeres_2021_abr_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,18,4,2021,NA,NA,NA
Raphanus raphanistrum,Lepidoptera,1,random census walking,240,8790,ValePrazeres_2021_abr_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,18,4,2021,NA,NA,NA
Raphanus raphanistrum,Oxythyrea funesta,6,random census walking,240,8790,ValePrazeres_2021_abr_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,18,4,2021,NA,NA,NA
Raphanus raphanistrum,Sphaerophoria scripta,4,random census walking,240,8790,ValePrazeres_2021_abr_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,18,4,2021,NA,NA,NA
Raphanus raphanistrum,Syrphidae,9,random census walking,240,8790,ValePrazeres_2021_abr_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,18,4,2021,NA,NA,NA
Silene gallica,Anthophora sp.,1,random census walking,240,8790,ValePrazeres_2021_abr_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,18,4,2021,NA,NA,NA
Silene gallica,Anthophila,3,random census walking,240,8790,ValePrazeres_2021_abr_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,18,4,2021,NA,NA,NA
Sisymbrium officinale,Anthophila,1,random census walking,240,8790,ValePrazeres_2021_abr_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,18,4,2021,NA,NA,NA
Trifolium repens,Anthophila,1,random census walking,240,8790,ValePrazeres_2021_abr_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,18,4,2021,NA,NA,NA
Trifolium repens,Oxythyrea funesta,2,random census walking,240,8790,ValePrazeres_2021_abr_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,18,4,2021,NA,NA,NA
Vicia lutea,Anthophila,1,random census walking,240,8790,ValePrazeres_2021_abr_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,18,4,2021,NA,NA,NA
Vicia lutea,Eucera sp.,1,random census walking,240,8790,ValePrazeres_2021_abr_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,18,4,2021,NA,NA,NA
Calendula arvensis,Eristalis sp.,1,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Chamaemelum fuscatum,Andrena sp. 1,5,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Chamaemelum fuscatum,Andrena flavipes,17,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Chamaemelum fuscatum,Andrena limata,4,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Chamaemelum fuscatum,Andrena nigroaenea,5,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Chamaemelum fuscatum,Andrena sp.,6,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Chamaemelum fuscatum,Anthomyiidae,1,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Chamaemelum fuscatum,Anthophila,22,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Chamaemelum fuscatum,Calliphoridae,6,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Chamaemelum fuscatum,Ceratina cucurbitina,1,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Chamaemelum fuscatum,Chrysanthia sp.,1,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Chamaemelum fuscatum,Conopidae,3,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Chamaemelum fuscatum,Dalmannia sp.,2,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Chamaemelum fuscatum,Diptera,10,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Chamaemelum fuscatum,Empis sp. 1,19,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Chamaemelum fuscatum,Eristalis arbustorum,11,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Chamaemelum fuscatum,Eristalis cf. tenax,8,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Chamaemelum fuscatum,Eristalis sp.,129,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Chamaemelum fuscatum,Eupeodes sp.,1,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Chamaemelum fuscatum,Hemiptera,1,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Chamaemelum fuscatum,Lasioglossum interruptum,7,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Chamaemelum fuscatum,Lasioglossum malachurum,1,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Chamaemelum fuscatum,Lasioglossum sp.,5,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Chamaemelum fuscatum,Lepidoptera,1,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Chamaemelum fuscatum,Nematocera,1,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Chamaemelum fuscatum,Oxythyrea funesta,4,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Chamaemelum fuscatum,Syrphidae,1,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Echium plantagineum,Anthophora atroalba,1,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Echium plantagineum,Anthophila,1,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Ranunculus muricatus,Sphaerophoria scripta,1,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Raphanus raphanistrum,Andrena sp. 1,3,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Raphanus raphanistrum,Andrena flavipes,8,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Raphanus raphanistrum,Andrena lagopus,1,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Raphanus raphanistrum,Andrena sp.,3,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Raphanus raphanistrum,Anthophora atroalba,1,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Raphanus raphanistrum,Anthophora plumipes,1,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Raphanus raphanistrum,Anthophora sp.,1,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Raphanus raphanistrum,Anthophila,9,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Raphanus raphanistrum,Apis mellifera,1,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Raphanus raphanistrum,Conopidae,4,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Raphanus raphanistrum,Episyrphus balteatus,3,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Raphanus raphanistrum,Eristalis sp.,2,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Raphanus raphanistrum,Eucera nigrilabris,23,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Raphanus raphanistrum,Eucera sp.,7,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Raphanus raphanistrum,Lasioglossum sp.,2,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Raphanus raphanistrum,Lepidoptera,4,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Raphanus raphanistrum,Melanostoma sp.,5,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Raphanus raphanistrum,Meliscaeva sp.,1,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Raphanus raphanistrum,Oxythyrea funesta,3,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Raphanus raphanistrum,Pieris rapae,16,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Raphanus raphanistrum,Sphaerophoria scripta,1,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Raphanus raphanistrum,Syrphidae,3,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Spergula arvensis,Andrena sp. 1,1,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Spergula arvensis,Andrena sp.,1,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Spergularia purpurea,Anthophila,2,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Spergularia purpurea,Sphaerophoria scripta,1,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Spergularia purpurea,Syrphidae,1,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Stachys arvensis,Anthophila,1,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Stachys arvensis,Apis mellifera,5,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Stachys arvensis,Eucera sp.,1,random census walking,240,8790,ValePrazeres_2021_mar_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,3,2021,NA,NA,NA
Chamaemelum mixtum,Chasmatopterus sp.,2,random census walking,240,8790,ValePrazeres_2021_may_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,19,5,2021,NA,NA,NA
Coleostephus myconis,Chasmatopterus sp.,31,random census walking,240,8790,ValePrazeres_2021_may_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,19,5,2021,NA,NA,NA
Coleostephus myconis,Heliotaurus ruficollis,66,random census walking,240,8790,ValePrazeres_2021_may_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,19,5,2021,NA,NA,NA
Coleostephus myconis,Nustera sp.,1,random census walking,240,8790,ValePrazeres_2021_may_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,19,5,2021,NA,NA,NA
Coleostephus myconis,Oxythyrea funesta,2,random census walking,240,8790,ValePrazeres_2021_may_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,19,5,2021,NA,NA,NA
Coleostephus myconis,Pseudovadonia livida,1,random census walking,240,8790,ValePrazeres_2021_may_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,19,5,2021,NA,NA,NA
Coleostephus myconis,Stomorhina lunata,9,random census walking,240,8790,ValePrazeres_2021_may_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,19,5,2021,NA,NA,NA
Coleostephus myconis,Trichodes sp.,1,random census walking,240,8790,ValePrazeres_2021_may_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,19,5,2021,NA,NA,NA
Echium plantagineum,Eucera sp.,1,random census walking,240,8790,ValePrazeres_2021_may_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,19,5,2021,NA,NA,NA
Galactites tomentosus,Oedemera simplex,1,random census walking,240,8790,ValePrazeres_2021_may_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,19,5,2021,NA,NA,NA
Galactites tomentosus,Oxythyrea funesta,1,random census walking,240,8790,ValePrazeres_2021_may_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,19,5,2021,NA,NA,NA
Galactites tomentosus,Psilothrix sp.,1,random census walking,240,8790,ValePrazeres_2021_may_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,19,5,2021,NA,NA,NA
Raphanus raphanistrum,Pieris rapae,3,random census walking,240,8790,ValePrazeres_2021_may_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,19,5,2021,NA,NA,NA
Raphanus raphanistrum,Sphaerophoria scripta,1,random census walking,240,8790,ValePrazeres_2021_may_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,19,5,2021,NA,NA,NA
Vicia eriocarpa,Anthophora sp.,1,random census walking,240,8790,ValePrazeres_2021_may_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,19,5,2021,NA,NA,NA
Vicia eriocarpa,Apis mellifera,12,random census walking,240,8790,ValePrazeres_2021_may_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,19,5,2021,NA,NA,NA
Vicia eriocarpa,Bombus terrestris,6,random census walking,240,8790,ValePrazeres_2021_may_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,19,5,2021,NA,NA,NA
Vicia eriocarpa,Ceratina sp.,1,random census walking,240,8790,ValePrazeres_2021_may_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,19,5,2021,NA,NA,NA
Vicia eriocarpa,Coleoptera,1,random census walking,240,8790,ValePrazeres_2021_may_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,19,5,2021,NA,NA,NA
Vicia eriocarpa,Eucera sp.,2,random census walking,240,8790,ValePrazeres_2021_may_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,19,5,2021,NA,NA,NA
Vicia eriocarpa,Nustera sp.,1,random census walking,240,8790,ValePrazeres_2021_may_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,19,5,2021,NA,NA,NA
Vicia eriocarpa,Sphaerophoria scripta,1,random census walking,240,8790,ValePrazeres_2021_may_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,19,5,2021,NA,NA,NA
Vicia eriocarpa,Xylocopa cantabrita,14,random census walking,240,8790,ValePrazeres_2021_may_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,19,5,2021,NA,NA,NA
Vicia eriocarpa,Xylocopa violaceae,8,random census walking,240,8790,ValePrazeres_2021_may_pasture,pasture,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,19,5,2021,NA,NA,NA
Cistus ladanifer,Anthophora sp.,1,random census walking,240,15400,ValePrazeres_2021_abr_semi natural area,semi natural area,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,4,2021,NA,NA,NA
Cistus ladanifer,Anthophila,22,random census walking,240,15400,ValePrazeres_2021_abr_semi natural area,semi natural area,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,4,2021,NA,NA,NA
Cistus ladanifer,Apis mellifera,5,random census walking,240,15400,ValePrazeres_2021_abr_semi natural area,semi natural area,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,4,2021,NA,NA,NA
Cistus ladanifer,Coleoptera,11,random census walking,240,15400,ValePrazeres_2021_abr_semi natural area,semi natural area,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,4,2021,NA,NA,NA
Cistus ladanifer,Diptera,4,random census walking,240,15400,ValePrazeres_2021_abr_semi natural area,semi natural area,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,4,2021,NA,NA,NA
Cistus ladanifer,Episyrphus balteatus,1,random census walking,240,15400,ValePrazeres_2021_abr_semi natural area,semi natural area,Portugal,Vale de Prazeres,40.100584,-7.404935,1000 m,470,17,4,2021,NA,NA,NA
