Plant_species,Pollinator_species,Interaction,Sampling_method,Sampling_effort_minutes,Sampling_area_square_meters,Site_id,Habitat,Country,Locality,Latitude,Longitude,Coordinate_precision,Elevation,Day,Month,Year,Comments,Temperature,Humidity
Carduus acanthoides,Bombus lapidarius,1,Transect,16,900,A4_woodland.scrub_1,woodland.scrub,Germany,Friedeburg,51.62061429,11.72109892,NA,NA,4,7,2021,2,32,NA
Sisymbrium loeselii,Bombus lapidarius,1,Transect,22,900,A3_arable_6,arable,Germany,Schortewitz,51.6367465,11.99168223,NA,NA,6,7,2021,2,25.5,NA
Carduus acanthoides,Bombus lapidarius,1,Transect,22,900,A3_arable_6,arable,Germany,Schortewitz,51.6367465,11.99168223,NA,NA,6,7,2021,2,25.5,NA
Carduus acanthoides,Bombus lapidarius,1,Transect,22,900,A3_arable_6,arable,Germany,Schortewitz,51.6367465,11.99168223,NA,NA,6,7,2021,2,25.5,NA
Phacelia tanacetifolia,Bombus lapidarius,1,Transect,21,900,A3_arable_6,arable,Germany,Schortewitz,51.6367465,11.99168223,NA,NA,6,7,2021,2,26.9,NA
Papaver rhoeas,Bombus lapidarius,1,Transect,21,900,A3_arable_6,arable,Germany,Schortewitz,51.6367465,11.99168223,NA,NA,6,7,2021,2,26.9,NA
Hypericum perforatum,Bombus lapidarius,1,Transect,21,200,A3_ruderal_1,ruderal,Germany,Schortewitz,51.63830616,11.99712088,NA,NA,6,7,2021,2,27.9,NA
Tilia cordata,Bombus lapidarius,1,Transect,13,200,A3_woodland.decidious_4,woodland.decidious,Germany,Schortewitz,51.63666464,11.99282956,NA,NA,6,7,2021,2,28.9,NA
Hypericum perforatum,Bombus lapidarius,1,Transect,11,500,A3_woodland.decidious_5,woodland.decidious,Germany,Schortewitz,51.63209472,11.99869194,NA,NA,6,7,2021,2,26.9,NA
Carduus acanthoides,Bombus lapidarius,1,Transect,23,900,A3_arable_6,arable,Germany,Schortewitz,51.6367465,11.99168223,NA,NA,7,7,2021,2,25.9,NA
Carduus acanthoides,Bombus lapidarius,1,Transect,23,900,A3_arable_6,arable,Germany,Schortewitz,51.6367465,11.99168223,NA,NA,7,7,2021,2,25.9,NA
Carduus acanthoides,Bombus lapidarius,1,Transect,23,900,A3_arable_6,arable,Germany,Schortewitz,51.6367465,11.99168223,NA,NA,7,7,2021,2,25.9,NA
Carduus acanthoides,Bombus lapidarius,1,Transect,17,900,A3_arable_6,arable,Germany,Schortewitz,51.6367465,11.99168223,NA,NA,7,7,2021,2,26.9,NA
Carduus acanthoides,Bombus lapidarius,1,Transect,17,900,A3_arable_6,arable,Germany,Schortewitz,51.6367465,11.99168223,NA,NA,7,7,2021,2,26.9,NA
Carduus acanthoides,Bombus lapidarius,1,Transect,20,900,A3_arable_6,arable,Germany,Schortewitz,51.6367465,11.99168223,NA,NA,7,7,2021,2,27.7,NA
Cirsium arvense,Bombus lapidarius,1,Transect,16,200,R2_woodland.decidious_2,woodland.decidious,Germany,Greifenhagen,51.6197054,11.44652744,NA,NA,10,7,2021,2,20.5,NA
Lotus corniculatus,Bombus lapidarius,1,Transect,23,300,R2_semi.natural.grass_6,semi.natural.grass,Germany,Greifenhagen,51.61802221,11.44516168,NA,NA,10,7,2021,2,20.5,NA
Lotus corniculatus,Bombus lapidarius,1,Transect,23,300,R2_semi.natural.grass_6,semi.natural.grass,Germany,Greifenhagen,51.61802221,11.44516168,NA,NA,10,7,2021,2,20.5,NA
Lotus corniculatus,Bombus lapidarius,1,Transect,23,300,R2_semi.natural.grass_6,semi.natural.grass,Germany,Greifenhagen,51.61802221,11.44516168,NA,NA,10,7,2021,2,20.5,NA
Lotus corniculatus,Bombus lapidarius,1,Transect,16,300,R2_semi.natural.grass_6,semi.natural.grass,Germany,Greifenhagen,51.61802221,11.44516168,NA,NA,10,7,2021,2,21.2,NA
Agrimonia eupatoria,Bombus lapidarius,1,Transect,23,300,R2_semi.natural.grass_6,semi.natural.grass,Germany,Greifenhagen,51.61802221,11.44516168,NA,NA,10,7,2021,2,22.4,NA
Lotus corniculatus,Bombus lapidarius,1,Transect,23,300,R2_semi.natural.grass_6,semi.natural.grass,Germany,Greifenhagen,51.61802221,11.44516168,NA,NA,10,7,2021,2,22.4,NA
Trifolium repens,Bombus lapidarius,1,Transect,21,300,R2_semi.natural.grass_1,semi.natural.grass,Germany,Greifenhagen,51.61970802,11.44550124,NA,NA,10,7,2021,2,24.7,NA
Trifolium repens,Bombus lapidarius,1,Transect,21,300,R2_semi.natural.grass_1,semi.natural.grass,Germany,Greifenhagen,51.61970802,11.44550124,NA,NA,10,7,2021,2,24.7,NA
Lotus corniculatus,Bombus lapidarius,1,Transect,21,300,R2_semi.natural.grass_1,semi.natural.grass,Germany,Greifenhagen,51.61970802,11.44550124,NA,NA,10,7,2021,2,24.7,NA
Lotus corniculatus,Bombus lapidarius,1,Transect,21,300,R2_semi.natural.grass_1,semi.natural.grass,Germany,Greifenhagen,51.61970802,11.44550124,NA,NA,10,7,2021,2,24.7,NA
Lotus corniculatus,Bombus lapidarius,1,Transect,26,300,R2_semi.natural.grass_1,semi.natural.grass,Germany,Greifenhagen,51.61970802,11.44550124,NA,NA,10,7,2021,2,24.9,NA
Lotus corniculatus,Bombus lapidarius,1,Transect,26,300,R2_semi.natural.grass_1,semi.natural.grass,Germany,Greifenhagen,51.61970802,11.44550124,NA,NA,10,7,2021,2,24.9,NA
Lotus corniculatus,Bombus lapidarius,1,Transect,26,300,R2_semi.natural.grass_1,semi.natural.grass,Germany,Greifenhagen,51.61970802,11.44550124,NA,NA,10,7,2021,2,24.9,NA
Lotus corniculatus,Bombus lapidarius,1,Transect,26,300,R2_semi.natural.grass_1,semi.natural.grass,Germany,Greifenhagen,51.61970802,11.44550124,NA,NA,10,7,2021,2,24.9,NA
Carduus acanthoides,Pseudoanthidium nanum,1,Transect,10,900,A4_woodland.scrub_1,woodland.scrub,Germany,Friedeburg,51.62061429,11.72109892,NA,NA,4,7,2021,2,31.2,NA
Centaurea stoebe,Pseudoanthidium nanum,1,Transect,29,800,R3_semi.natural.grass_4,semi.natural.grass,Germany,Klobikau,51.34017775,11.84544706,NA,NA,4,8,2021,3,21.6,NA
Lotus corniculatus,Bombus lapidarius,1,Transect,26,300,R2_semi.natural.grass_1,semi.natural.grass,Germany,Greifenhagen,51.61970802,11.44550124,NA,NA,10,7,2021,2,24.9,NA
Lotus corniculatus,Bombus lapidarius,1,Transect,26,300,R2_semi.natural.grass_1,semi.natural.grass,Germany,Greifenhagen,51.61970802,11.44550124,NA,NA,10,7,2021,2,24.9,NA
Lotus corniculatus,Bombus lapidarius,1,Transect,26,300,R2_semi.natural.grass_1,semi.natural.grass,Germany,Greifenhagen,51.61970802,11.44550124,NA,NA,10,7,2021,2,24.9,NA
Lotus corniculatus,Bombus lapidarius,1,Transect,26,300,R2_semi.natural.grass_1,semi.natural.grass,Germany,Greifenhagen,51.61970802,11.44550124,NA,NA,10,7,2021,2,24.9,NA
Lotus corniculatus,Bombus lapidarius,1,Transect,11,300,R2_semi.natural.grass_1,semi.natural.grass,Germany,Greifenhagen,51.61970802,11.44550124,NA,NA,10,7,2021,2,23,NA
Lotus corniculatus,Bombus lapidarius,1,Transect,11,300,R2_semi.natural.grass_1,semi.natural.grass,Germany,Greifenhagen,51.61970802,11.44550124,NA,NA,10,7,2021,2,23,NA
Lotus corniculatus,Bombus lapidarius,1,Transect,11,300,R2_semi.natural.grass_1,semi.natural.grass,Germany,Greifenhagen,51.61970802,11.44550124,NA,NA,10,7,2021,2,23,NA
Lotus corniculatus,Bombus lapidarius,1,Transect,11,300,R2_semi.natural.grass_1,semi.natural.grass,Germany,Greifenhagen,51.61970802,11.44550124,NA,NA,10,7,2021,2,23,NA
Lotus corniculatus,Bombus lapidarius,1,Transect,11,300,R2_semi.natural.grass_1,semi.natural.grass,Germany,Greifenhagen,51.61970802,11.44550124,NA,NA,10,7,2021,2,23,NA
Centaurea jacea,Bombus lapidarius,1,Transect,19,300,R2_ruderal_4,ruderal,Germany,Greifenhagen,51.62084877,11.45096675,NA,NA,10,7,2021,2,26.8,NA
Echium vulgare,Bombus lapidarius,1,Transect,14,200,R2_semi.natural.grass_5,semi.natural.grass,Germany,Greifenhagen,51.62071855,11.45514654,NA,NA,10,7,2021,2,22.5,NA
Echium vulgare,Bombus lapidarius,1,Transect,14,200,R2_semi.natural.grass_5,semi.natural.grass,Germany,Greifenhagen,51.62071855,11.45514654,NA,NA,10,7,2021,2,22.5,NA
Echium vulgare,Bombus lapidarius,1,Transect,14,200,R2_semi.natural.grass_5,semi.natural.grass,Germany,Greifenhagen,51.62071855,11.45514654,NA,NA,10,7,2021,2,22.5,NA
Phacelia tanacetifolia,Bombus lapidarius,1,Transect,21,300,R2_arable_9,arable,Germany,Greifenhagen,51.61943226,11.45733759,NA,NA,10,7,2021,2,23.6,NA
Phacelia tanacetifolia,Bombus lapidarius,1,Transect,21,300,R2_arable_9,arable,Germany,Greifenhagen,51.61943226,11.45733759,NA,NA,10,7,2021,2,23.6,NA
Phacelia tanacetifolia,Bombus lapidarius,1,Transect,21,300,R2_arable_9,arable,Germany,Greifenhagen,51.61943226,11.45733759,NA,NA,10,7,2021,2,23.6,NA
Phacelia tanacetifolia,Bombus lapidarius,1,Transect,18,300,R2_arable_9,arable,Germany,Greifenhagen,51.61943226,11.45733759,NA,NA,10,7,2021,2,24.4,NA
Pilosella,Lasioglossum pauxillum,1,Transect,21,300,U1_semi.natural.grass_1,semi.natural.grass,Germany,Sangerhausen,51.4779208,11.30872409,NA,NA,7,6,2021,1,19.5,NA
Trifolium pratense,Apis mellifera,1,Transect,21,300,U1_semi.natural.grass_1,semi.natural.grass,Germany,Sangerhausen,51.4779208,11.30872409,NA,NA,7,6,2021,1,19.5,NA
Phacelia tanacetifolia,Bombus lapidarius,1,Transect,18,300,R2_arable_9,arable,Germany,Greifenhagen,51.61943226,11.45733759,NA,NA,10,7,2021,2,24.4,NA
Phacelia tanacetifolia,Bombus lapidarius,1,Transect,18,300,R2_arable_9,arable,Germany,Greifenhagen,51.61943226,11.45733759,NA,NA,10,7,2021,2,24.4,NA
Phacelia tanacetifolia,Bombus lapidarius,1,Transect,18,300,R2_arable_9,arable,Germany,Greifenhagen,51.61943226,11.45733759,NA,NA,10,7,2021,2,24.4,NA
Phacelia tanacetifolia,Bombus lapidarius,1,Transect,18,300,R2_arable_9,arable,Germany,Greifenhagen,51.61943226,11.45733759,NA,NA,10,7,2021,2,24.4,NA
Phacelia tanacetifolia,Bombus lapidarius,1,Transect,18,300,R2_arable_9,arable,Germany,Greifenhagen,51.61943226,11.45733759,NA,NA,10,7,2021,2,24.4,NA
Phacelia tanacetifolia,Bombus lapidarius,1,Transect,18,300,R2_arable_9,arable,Germany,Greifenhagen,51.61943226,11.45733759,NA,NA,10,7,2021,2,24.4,NA
Phacelia tanacetifolia,Bombus lapidarius,1,Transect,16,300,R2_arable_9,arable,Germany,Greifenhagen,51.61943226,11.45733759,NA,NA,10,7,2021,2,23,NA
Phacelia tanacetifolia,Bombus lapidarius,1,Transect,16,300,R2_arable_9,arable,Germany,Greifenhagen,51.61943226,11.45733759,NA,NA,10,7,2021,2,23,NA
Phacelia tanacetifolia,Bombus lapidarius,1,Transect,16,300,R2_arable_9,arable,Germany,Greifenhagen,51.61943226,11.45733759,NA,NA,10,7,2021,2,23,NA
Phacelia tanacetifolia,Bombus lapidarius,1,Transect,16,300,R2_arable_9,arable,Germany,Greifenhagen,51.61943226,11.45733759,NA,NA,10,7,2021,2,23,NA
Phacelia tanacetifolia,Bombus lapidarius,1,Transect,16,300,R2_arable_9,arable,Germany,Greifenhagen,51.61943226,11.45733759,NA,NA,10,7,2021,2,23,NA
Phacelia tanacetifolia,Bombus lapidarius,1,Transect,16,300,R2_arable_9,arable,Germany,Greifenhagen,51.61943226,11.45733759,NA,NA,10,7,2021,2,23,NA
Trifolium repens,Bombus lapidarius,1,Transect,33,900,R4_woodland.decidious_4,woodland.decidious,Germany,Tilkerode,51.61655329,11.30923372,NA,NA,15,7,2021,2,23.3,NA
Trifolium repens,Bombus lapidarius,1,Transect,33,900,R4_woodland.decidious_4,woodland.decidious,Germany,Tilkerode,51.61655329,11.30923372,NA,NA,15,7,2021,2,23.3,NA
Trifolium repens,Bombus lapidarius,1,Transect,16,900,R4_woodland.decidious_4,woodland.decidious,Germany,Tilkerode,51.61655329,11.30923372,NA,NA,15,7,2021,2,25,NA
Trifolium repens,Bombus lapidarius,1,Transect,16,900,R4_woodland.decidious_4,woodland.decidious,Germany,Tilkerode,51.61655329,11.30923372,NA,NA,15,7,2021,2,25,NA
Hypericum perforatum,Bombus lapidarius,1,Transect,16,900,R4_woodland.decidious_4,woodland.decidious,Germany,Tilkerode,51.61655329,11.30923372,NA,NA,15,7,2021,2,25,NA
Trifolium repens,Bombus lapidarius,1,Transect,23,100,R4_woodland.decidious_3,woodland.decidious,Germany,Tilkerode,51.62054188,11.30898964,NA,NA,15,7,2021,2,25,NA
Trifolium repens,Bombus lapidarius,1,Transect,23,100,R4_woodland.decidious_3,woodland.decidious,Germany,Tilkerode,51.62054188,11.30898964,NA,NA,15,7,2021,2,25,NA
